distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
183.5,0.25,0.0022064659138360926,0.0,-0.0,1.0,0,42.6113060700279,155.403171158614,0.0
183.75,0.25,0.0023607515240397343,0.0,-0.0,1.0,0,42.6976994338073,155.568396185556,0.0
184.0,0.25,0.0025382359238173484,0.0,-0.0,1.0,0,42.7854818715213,155.737220182485,0.0
184.25,0.25,0.0027445768128576465,0.0,-0.0,1.0,0,42.8746426088684,155.909647538651,0.0
184.5,0.25,0.002987434407714432,0.0,-0.0,1.0,0,42.9651692351397,156.085683299701,0.0
184.75,0.25,0.0032774434262443776,0.0,-0.0,1.0,0,43.0570473117818,156.26533332275,0.0
185.0,0.25,0.0036298120793843685,0.0,-0.0,1.0,0,43.1502598448597,156.44860448486,0.0
185.25,0.25,0.004067076796623203,0.0,-0.0,1.0,0,43.2447865578199,156.63550496962,0.0
185.5,0.25,0.004230761995809743,0.0,-0.0,1.0,0,43.3396055213883,156.823623949327,0.0
185.75,0.25,0.004505001444531879,0.0,-0.0,1.0,0,43.4349480233092,157.013552546811,0.0
186.0,0.25,0.004817257749895348,0.0,-0.0,1.0,0,43.5307977094656,157.205297198503,0.0
186.25,0.25,0.005176024871920824,0.0,-0.0,1.0,0,43.6271361161559,157.398865143709,0.0
186.5,0.25,0.005592530748421604,0.0,-0.0,1.0,0,43.7239422320651,157.594264587427,0.0
186.75,0.25,0.006081933548047018,0.0,-0.0,1.0,0,43.8211919298589,157.791504910723,0.0
187.0,0.25,0.006665206265371711,0.0,-0.0,1.0,0,43.9188572155301,157.990596947283,0.0
187.25,0.25,0.007372220771196798,0.0,-0.0,1.0,0,44.0169052172677,158.19155335401,0.0
187.5,0.25,0.007410985587108148,0.0,-0.0,1.0,0,44.1146183837975,158.392742052003,0.0
187.75,0.25,0.007855392511928731,0.0,-0.0,1.0,0,44.2123355334283,158.594997878065,0.0
188.0,0.25,0.008356498004124389,0.0,-0.0,1.0,0,44.3100306438045,158.79833034137,0.0
188.25,0.25,0.008925892023442959,0.0,-0.0,1.0,0,44.407674563024,159.002750022755,0.0
188.5,0.25,0.009578554366869876,0.0,-0.0,1.0,0,44.5052344053157,159.208268772493,0.0
188.75,0.25,0.010334191763813349,0.0,-0.0,1.0,0,44.6026727808341,159.414899960402,0.0
189.0,0.25,0.011219262063187137,0.0,-0.0,1.0,0,44.6999467989971,159.622658796757,0.0
189.25,0.25,0.011894921795847599,0.0,-0.0,1.0,0,44.7968775481031,159.831253749596,0.0
189.5,0.25,0.012419184905005048,0.0,-0.0,1.0,0,44.8933497220575,160.040515865096,0.0
189.75,0.25,0.012991792057405154,0.0,-0.0,1.0,0,44.9893321547765,160.250454798178,0.0
190.0,0.25,0.01361975341552221,0.0,-0.0,1.0,0,45.0847908993454,160.461080940687,0.0
190.25,0.25,0.01431150333187485,0.0,-0.0,1.0,0,45.1796888374133,160.672405513634,0.0
190.5,0.25,0.015077281375896973,0.0,-0.0,1.0,0,45.2739852119683,160.884440675858,0.0
190.75,0.25,0.015929642603948684,0.0,-0.0,1.0,0,45.3676350638093,161.097199652963,0.0
191.0,0.25,0.015990228920087234,0.0,-0.0,1.0,0,45.4604192962637,161.310299466232,0.0
191.25,0.25,0.016174320960565005,0.0,-0.0,1.0,0,45.5523569084442,161.523795059068,0.0
191.5,0.25,0.016362701193613216,0.0,-0.0,1.0,0,45.6434356405529,161.737686880866,0.0
191.75,0.25,0.016555521216950683,0.0,-0.0,1.0,0,45.7336429494205,161.951975337362,0.0
192.0,0.25,0.016752939859289526,0.0,-0.0,1.0,0,45.8229659987809,162.166660787877,0.0
192.25,0.25,0.0169551236166734,0.0,-0.0,1.0,0,45.9113916490988,162.38174354238,0.0
192.5,0.25,0.017670628668633725,0.0,-0.0,1.0,0,45.9989889557959,162.597426516294,0.0
192.75,0.25,0.01832057130181102,0.0,-0.0,1.0,0,46.0856958648376,162.813673561616,0.0
193.0,0.25,0.019020150644759173,0.0,-0.0,1.0,0,46.1714727481603,163.030492770502,0.0
193.25,0.25,0.019775278649011106,0.0,-0.0,1.0,0,46.2562770128653,163.247892626267,0.0
193.5,0.25,0.02059284493368881,0.0,-0.0,1.0,0,46.340062756326,163.465882032755,0.0
193.75,0.25,0.02148092759892931,0.0,-0.0,1.0,0,46.4227803657851,163.684470346458,0.0
194.0,0.25,0.023173152016588067,0.0,-0.0,1.0,0,46.5044487891954,163.903834859302,0.0
194.25,0.25,0.024880928621982587,0.0,-0.0,1.0,0,46.5849470995902,164.123945006676,0.0
194.5,0.25,0.026860445262486116,0.0,-0.0,1.0,0,46.6641765702593,164.344821347001,0.0
194.75,0.25,0.029182166666014763,0.0,-0.0,1.0,0,46.7420236180103,164.566486771254,0.0
195.0,0.25,0.03194322552707253,0.0,-0.0,1.0,0,46.8183562075072,164.788966939594,0.0
195.25,0.25,0.03528135678725168,0.0,-0.0,1.0,0,46.8930190129206,165.012290831524,0.0
195.5,0.25,0.03713392420551792,0.0,-0.0,1.0,0,46.9657095967983,165.236313328238,0.0
195.75,0.25,0.039469095393919594,0.0,-0.0,1.0,0,47.0363296046787,165.461064314151,0.0
196.0,0.25,0.04211767002390219,0.0,-0.0,1.0,0,47.10473994535,165.686556490853,0.0
196.25,0.25,0.045147279328302224,0.0,-0.0,1.0,0,47.1707836470001,165.912802608368,0.0
196.5,0.25,0.048646522191817795,0.0,-0.0,1.0,0,47.2342822097833,166.139815250376,0.0
196.75,0.25,0.052733773598219257,0.0,-0.0,1.0,0,47.2950309050598,166.367606503969,0.0
197.0,0.25,0.05293243925283857,0.0,-0.0,1.0,0,47.3526151133615,166.596019349165,0.0
197.25,0.25,0.054775252104454164,0.0,-0.0,1.0,0,47.4070774379133,166.825078238421,0.0
197.5,0.25,0.05675100619856004,0.0,-0.0,1.0,0,47.4583001490861,167.054760467773,0.0
197.75,0.25,0.0588746254954605,0.0,-0.0,1.0,0,47.5061575658599,167.285039995794,0.0
198.0,0.25,0.06116335460902807,0.0,-0.0,1.0,0,47.5505152368503,167.515886954857,0.0
198.25,0.25,0.06302442064017537,0.0,-0.0,1.0,0,47.5912078540427,167.747249548388,0.0
198.5,0.25,0.06407048271309648,0.0,-0.0,1.0,0,47.6280843564535,167.979058247077,0.0
198.75,0.25,0.06515185536492611,0.0,-0.0,1.0,0,47.6610742357364,168.211259277218,0.0
199.0,0.25,0.06627035719070302,0.0,-0.0,1.0,0,47.6901055161711,168.443795898406,0.0
199.25,0.25,0.0674279338506131,0.0,-0.0,1.0,0,47.7151047302495,168.676608227507,0.0
199.5,0.25,0.06451008170088816,0.0,-0.0,1.0,0,47.7358651183145,168.909516861642,0.0
199.75,0.25,0.061731383589188844,0.0,-0.0,1.0,0,47.7525721866067,169.142442440189,0.0
200.0,0.25,0.05918217881107251,0.0,-0.0,1.0,0,47.7654069274325,169.375318243576,0.0
200.25,0.25,0.0568351639993466,0.0,-0.0,1.0,0,47.7745361187281,169.6080858321,0.0
200.5,0.25,0.05466720170568946,0.0,-0.0,1.0,0,47.7801139278452,169.840693848393,0.0
200.75,0.25,0.04939606476490351,0.0,-0.0,1.0,0,47.7821890676566,170.072929964798,0.0
201.0,0.25,0.04495113458491068,0.0,-0.0,1.0,0,47.7811217604437,170.304757146647,0.0
201.25,0.25,0.04124012116575173,0.0,-0.0,1.0,0,47.7772171137734,170.536154917053,0.0
201.5,0.25,0.0380951173109886,0.0,-0.0,1.0,0,47.7707287944645,170.767109378733,0.0
201.75,0.25,0.03539580553175318,0.0,-0.0,1.0,0,47.7618710112315,170.997611208082,0.0
202.0,0.25,0.02258912644326421,0.0,-0.0,1.0,0,47.7506810299338,171.225807555763,0.0
202.25,0.25,0.016492022535139223,0.0,-0.0,1.0,0,47.7381819224011,171.451732692119,0.0
202.5,0.25,0.012986731884532246,0.0,-0.0,1.0,0,47.7248422693882,171.675427287484,0.0
202.75,0.25,0.010710312575900433,0.0,-0.0,1.0,0,47.7109248240708,171.89691560971,0.0
203.0,0.25,0.00911292537579318,0.0,-0.0,1.0,0,47.69659746743,172.116213867917,0.0
203.25,0.25,0.009517528777680764,0.0,-0.0,1.0,0,47.6817094000507,172.336059499656,0.0
203.5,0.25,0.009517528777680764,0.0,-0.0,1.0,0,47.666293371338,172.55584371542,0.0
203.75,0.25,0.009517528777680764,0.0,-0.0,1.0,0,47.6503495207623,172.775565327889,0.0
204.0,0.25,0.009517528777680764,0.0,-0.0,1.0,0,47.6338779904642,172.995223150061,0.0
204.25,0.25,0.009517528777680764,0.0,-0.0,1.0,0,47.6168789252535,173.214815995257,0.0
204.5,0.25,-0.02182550776350615,0.0,-0.0,1.0,0,47.5958902796375,173.453706029565,0.0
204.75,0.25,-0.025814810255928848,0.0,-0.0,1.0,0,47.5763081666998,173.691846488784,0.0
205.0,0.25,-0.03158863295701397,0.0,-0.0,1.0,0,47.558319467265,173.929252975107,0.0
205.25,0.25,-0.04068934047276569,0.0,-0.0,1.0,0,47.5421730466965,174.165944534545,0.0
205.5,0.25,-0.051939076832077935,0.0,-0.0,1.0,0,47.5283375556783,174.402187770355,0.0
205.75,0.25,-0.05694444189362919,0.0,-0.0,1.0,0,47.5176608506636,174.638516183857,0.0
206.0,0.25,-0.06301742673014703,0.0,-0.0,1.0,0,47.510421943371,174.874911801983,0.0
206.25,0.25,-0.0705403855582957,0.0,-0.0,1.0,0,47.5069544948087,175.111348559913,0.0
206.5,0.25,-0.0801030038937649,0.0,-0.0,1.0,0,47.5076640567816,175.347788566331,0.0
206.75,0.25,-0.07485403836183858,0.0,-0.0,1.0,0,47.5136042360667,175.584526789252,0.0
207.0,0.25,-0.07485837948010843,0.0,-0.0,1.0,0,47.5242872955185,175.821337315342,0.0
207.25,0.25,-0.07486272110192839,0.0,-0.0,1.0,0,47.5397140267424,176.058130762574,0.0
207.5,0.25,-0.07486706322738719,0.0,-0.0,1.0,0,47.5598835368623,176.294817739618,0.0
207.75,0.25,-0.07503937639871736,0.0,-0.0,1.0,0,47.5847877716094,176.531305240899,0.0
208.0,0.25,-0.07521042123448063,0.0,-0.0,1.0,0,47.614432922574,176.767503469739,0.0
208.25,0.25,-0.07538224761125623,0.0,-0.0,1.0,0,47.6488233108634,177.003322085466,0.0
208.5,0.25,-0.07555486089785633,0.0,-0.0,1.0,0,47.6879615609089,177.238670273466,0.0
208.75,0.25,-0.07518169682553659,0.0,-0.0,1.0,0,47.7318672240111,177.473467060052,0.0
209.0,0.25,-0.07472532074366192,0.0,-0.0,1.0,0,47.7805087324568,177.7076266707,0.0
209.25,0.25,-0.07427445191812208,0.0,-0.0,1.0,0,47.8338448306336,177.941064023266,0.0
209.5,0.25,-0.07382899125969018,0.0,-0.0,1.0,0,47.8918331829941,178.173695837989,0.0
209.75,0.25,-0.07338884204211435,0.0,-0.0,1.0,0,47.9544304267544,178.405440624724,0.0
210.0,0.25,-0.07381181532393578,0.0,-0.0,1.0,0,48.0215613263232,178.636204241959,0.0
210.25,0.25,-0.07403917541376359,0.0,-0.0,1.0,0,48.0932398278228,178.865900259271,0.0
210.5,0.25,-0.07426794049083449,0.0,-0.0,1.0,0,48.169459038362,179.094440880429,0.0
210.75,0.25,-0.07449812361883418,0.0,-0.0,1.0,0,48.2502103814508,179.321737917274,0.0
211.0,0.25,-0.07472973802390989,0.0,-0.0,1.0,0,48.3354835744355,179.547702817806,0.0
211.25,0.25,-0.07400845988802336,0.0,-0.0,1.0,0,48.4253021105333,179.772258827906,0.0
211.5,0.25,-0.07339294217070239,0.0,-0.0,1.0,0,48.5195920626886,179.995333968969,0.0
211.75,0.25,-0.07278757834955511,0.0,-0.0,1.0,0,48.61828852154,180.216858183685,0.0
212.0,0.25,-0.07219211922422598,0.0,-0.0,1.0,0,48.7213263823788,180.436763756383,0.0
212.25,0.25,-0.06958560296994794,0.0,-0.0,1.0,0,48.8287193167938,180.655010273742,0.0
212.5,0.25,-0.06747304047682179,0.0,-0.0,1.0,0,48.940268358038,180.871579626001,0.0
212.75,0.25,-0.06548496987992544,0.0,-0.0,1.0,0,49.0558190375814,181.086453957285,0.0
213.0,0.25,-0.06361070180179568,0.0,-0.0,1.0,0,49.1752258488004,181.29961893191,0.0
213.25,0.25,-0.061840736590954404,0.0,-0.0,1.0,0,49.2983515203673,181.511063290288,0.0
213.5,0.25,-0.0537641592003793,0.0,-0.0,1.0,0,49.425363593352,181.72091663008,0.0
213.75,0.25,-0.04715815195899517,0.0,-0.0,1.0,0,49.5557586390848,181.929393361538,0.0
214.0,0.25,-0.04199786979161151,0.0,-0.0,1.0,0,49.6891138280365,182.136664925967,0.0
214.25,0.25,-0.03785552757184534,0.0,-0.0,1.0,0,49.825104198065,182.342867821983,0.0
214.5,0.25,-0.03566267886479541,0.0,-0.0,1.0,0,49.9633758099497,182.548021526391,0.0
214.75,0.25,-0.03566267886479541,0.0,-0.0,1.0,0,50.103633003049,182.752025397317,0.0
215.0,0.25,-0.03566267886479541,0.0,-0.0,1.0,0,50.2458652950113,182.95486152072,0.0
215.25,0.25,-0.03566267886479541,0.0,-0.0,1.0,0,50.3900620418679,183.156512078114,0.0
215.5,0.25,-0.03566267886479541,0.0,-0.0,1.0,0,50.5362124389037,183.356959348022,0.0
215.75,0.25,0.005617052816362974,0.0,-0.0,1.0,0,50.6709121071378,183.532903018414,0.0
216.0,0.25,0.007317906251151592,0.0,-0.0,1.0,0,50.8083152570539,183.713513551332,0.0
216.25,0.25,0.010496162711048423,0.0,-0.0,1.0,0,50.9483639444601,183.898827647506,0.0
216.5,0.25,0.01855469389670357,0.0,-0.0,1.0,0,51.0910082486284,184.088876509151,0.0
216.75,0.25,0.07989439099581601,0.0,-0.0,1.0,0,51.2372051423105,184.283044700692,0.0
217.0,0.25,0.044209128161077194,0.0,-0.0,1.0,0,51.377599841281,184.479286607723,0.0
217.25,0.25,0.04814417637140497,0.0,-0.0,1.0,0,51.5159078263364,184.677061434559,0.0
217.5,0.25,0.052848185880739224,0.0,-0.0,1.0,0,51.6519208335963,184.87645856644,0.0
217.75,0.25,0.05857096244657022,0.0,-0.0,1.0,0,51.7853917464173,185.077580521305,0.0
218.0,0.25,0.06568365464808669,0.0,-0.0,1.0,0,51.9160229735878,185.280546123551,0.0
218.25,0.25,0.0649621318635784,0.0,-0.0,1.0,0,52.0430591181014,185.485403710369,0.0
218.5,0.25,0.06635274492132673,0.0,-0.0,1.0,0,52.166597135873,185.692101559838,0.0
218.75,0.25,0.06780419669152747,0.0,-0.0,1.0,0,52.2865315685794,185.900620644224,0.0
219.0,0.25,0.06932056896296682,0.0,-0.0,1.0,0,52.4027527347859,186.110939286171,0.0
219.25,0.25,0.07185071891765175,0.0,-0.0,1.0,0,52.5151830137022,186.323043073012,0.0
219.5,0.25,0.0734440655008311,0.0,-0.0,1.0,0,52.6236099074158,186.536915777478,0.0
219.75,0.25,0.07510968217467148,0.0,-0.0,1.0,0,52.7279124671856,186.752522679182,0.0
220.0,0.25,0.07685260001479542,0.0,-0.0,1.0,0,52.8279650005312,186.969825185957,0.0
220.25,0.25,0.07867832817441478,0.0,-0.0,1.0,0,52.923636822615,187.188780474439,0.0
220.5,0.25,0.07770721277463268,0.0,-0.0,1.0,0,53.0146880761774,187.409312963111,0.0
220.75,0.25,0.07754630980703793,0.0,-0.0,1.0,0,53.1011756740695,187.631322163709,0.0
221.0,0.25,0.07738607180390926,0.0,-0.0,1.0,0,53.1830816144903,187.854716820505,0.0
221.25,0.25,0.07722649465159355,0.0,-0.0,1.0,0,53.2603897263608,188.079405730278,0.0
221.5,0.25,0.07734091986564127,0.0,-0.0,1.0,0,53.3330953341668,188.305301473051,0.0
221.75,0.25,0.07753056959363895,0.0,-0.0,1.0,0,53.401171830597,188.532318298747,0.0
222.0,0.25,0.07772115169823303,0.0,-0.0,1.0,0,53.4645869963445,188.760369655695,0.0
222.25,0.25,0.07791267307214417,0.0,-0.0,1.0,0,53.5233101314808,188.989367956275,0.0
222.5,0.25,0.07810514067619953,0.0,-0.0,1.0,0,53.5773120865951,189.219224598892,0.0
222.75,0.25,0.07765211688847848,0.0,-0.0,1.0,0,53.6265433947476,189.449839362961,0.0
223.0,0.25,0.07732584222140103,0.0,-0.0,1.0,0,53.6710225259424,189.681117726805,0.0
223.25,0.25,0.07700229793016938,0.0,-0.0,1.0,0,53.7107578929997,189.912965467887,0.0
223.5,0.25,0.0766814498845378,0.0,-0.0,1.0,0,53.745759635804,190.145289339276,0.0
223.75,0.25,0.07428363430719237,0.0,-0.0,1.0,0,53.7759717501741,190.377954384372,0.0
224.0,0.25,0.07208334755894055,0.0,-0.0,1.0,0,53.8015443386422,190.610860800188,0.0
224.25,0.25,0.07000965635411031,0.0,-0.0,1.0,0,53.8226150229421,190.843916648866,0.0
224.5,0.25,0.06805194052490664,0.0,-0.0,1.0,0,53.8393149866619,191.077037772287,0.0
224.75,0.25,0.060966408949940085,0.0,-0.0,1.0,0,53.8516070153066,191.309978724138,0.0
225.0,0.25,0.0552862436261612,0.0,-0.0,1.0,0,53.8599810089824,191.542671856545,0.0
225.25,0.25,0.0505742984534419,0.0,-0.0,1.0,0,53.8648259678207,191.775066747812,0.0
225.5,0.25,0.046602456532343864,0.0,-0.0,1.0,0,53.8664634208291,192.007126636923,0.0
225.75,0.25,0.0074990957858508825,0.0,-0.0,1.0,0,53.8649084112502,192.224437955293,0.0
226.0,0.25,0.004075748406512844,0.0,-0.0,1.0,0,53.8637399655351,192.427162072082,0.0
226.25,0.25,0.0027983141900780268,0.0,-0.0,1.0,0,53.8632496603696,192.61531615523,0.0
226.5,0.25,0.0021305502547665106,0.0,-0.0,1.0,0,53.8635425988985,192.788906585538,0.0
226.75,0.25,0.0022376442996959447,0.0,-0.0,1.0,0,53.8635773865878,192.96541156084,0.0
227.0,0.25,0.0022376442996959447,0.0,-0.0,1.0,0,53.8635300153156,193.141911316946,0.0
227.25,0.25,0.0022376442996959447,0.0,-0.0,1.0,0,53.8634004873296,193.318405818593,0.0
227.5,0.25,-0.060322553585418444,0.0,-0.0,1.0,0,53.8573310675937,193.554981714975,0.0
227.75,0.25,-0.06942952469613502,0.0,-0.0,1.0,0,53.8548190499324,193.791505715647,0.0
228.0,0.25,-0.08177523365982407,0.0,-0.0,1.0,0,53.8563298884952,194.027947475783,0.0
228.25,0.25,-0.0994610386861333,0.0,-0.0,1.0,0,53.8624649397038,194.26425712861,0.0
228.5,0.25,-0.09642213076560048,0.0,-0.0,1.0,0,53.874976362235,194.500680268184,0.0
228.75,0.25,-0.09997021743045899,0.0,-0.0,1.0,0,53.8934659347856,194.736975398133,0.0
229.0,0.25,-0.1037894006993951,0.0,-0.0,1.0,0,53.9181418531086,194.972989732516,0.0
229.25,0.25,-0.10791198498671746,0.0,-0.0,1.0,0,53.9492237929605,195.208553670559,0.0
229.5,0.25,-0.10595441267368351,0.0,-0.0,1.0,0,53.9871516003968,195.443528689182,0.0
229.75,0.25,-0.10498049652687681,0.0,-0.0,1.0,0,54.0317532415047,195.677736683028,0.0
230.0,0.25,-0.1040243214720983,0.0,-0.0,1.0,0,54.0829451477935,195.911009037019,0.0
230.25,0.25,-0.10308540712075191,0.0,-0.0,1.0,0,54.1406409219244,196.143182428829,0.0
230.5,0.25,-0.10116537425885494,0.0,-0.0,1.0,0,54.2047848445555,196.374104703585,0.0
230.75,0.25,-0.09915906552962804,0.0,-0.0,1.0,0,54.2752284135941,196.603637000615,0.0
231.0,0.25,-0.09723078741113483,0.0,-0.0,1.0,0,54.351810312434,196.831650865029,0.0
231.25,0.25,-0.09565736880591204,0.0,-0.0,1.0,0,54.4343628791812,197.058025361966,0.0
231.5,0.25,-0.09564924330151153,0.0,-0.0,1.0,0,54.5226966557163,197.282637605361,0.0
231.75,0.25,-0.09564111917741781,0.0,-0.0,1.0,0,54.6167671203986,197.505349271103,0.0
232.0,0.25,-0.09563299643327736,0.0,-0.0,1.0,0,54.7165264470357,197.726023168533,0.0
232.25,0.25,-0.0939896845038845,0.0,-0.0,1.0,0,54.8219801110125,197.944526442384,0.0
232.5,0.25,-0.09240141484010593,0.0,-0.0,1.0,0,54.9329778088389,198.160762774039,0.0
232.75,0.25,-0.09086593141865382,0.0,-0.0,1.0,0,55.0493721282614,198.374642583388,0.0
233.0,0.25,-0.08938064572314725,0.0,-0.0,1.0,0,55.171018597871,198.586082614167,0.0
233.25,0.25,-0.08456309176544607,0.0,-0.0,1.0,0,55.2978974121648,198.795010123727,0.0
233.5,0.25,-0.08028515008372077,0.0,-0.0,1.0,0,55.4296689673026,199.001455547394,0.0
233.75,0.25,-0.07641919786952288,0.0,-0.0,1.0,0,55.5660341980489,199.205451241152,0.0
234.0,0.25,-0.07290845399162289,0.0,-0.0,1.0,0,55.7067241071112,199.407031860196,0.0
234.25,0.25,-0.06970611325544368,0.0,-0.0,1.0,0,55.851495577895,199.606233514326,0.0
234.5,0.25,-0.058009999353892575,0.0,-0.0,1.0,0,56.000520061512,199.80319156538,0.0
234.75,0.25,-0.048354395473076434,0.0,-0.0,1.0,0,56.1531328437072,199.998328302829,0.0
235.0,0.25,-0.041454421686322906,0.0,-0.0,1.0,0,56.3087355842455,200.191979376293,0.0
235.25,0.25,-0.03627773743832077,0.0,-0.0,1.0,0,56.4669113000305,200.384386058752,0.0
235.5,0.25,-0.03524641606871899,0.0,-0.0,1.0,0,56.6270760034353,200.575506903778,0.0
235.75,0.25,-0.03524641606871899,0.0,-0.0,1.0,0,56.7890771520135,200.765296044934,0.0
236.0,0.25,-0.03524641606871899,0.0,-0.0,1.0,0,56.9529027646578,200.953737114525,0.0
236.25,0.25,-0.03524641606871899,0.0,-0.0,1.0,0,57.1185407143849,201.140813852642,0.0
236.5,0.25,0.006703580970875488,0.0,-0.0,1.0,0,57.2727828484467,201.3074865512,0.0
236.75,0.25,0.008719561124506614,0.0,-0.0,1.0,0,57.4295527670532,201.477883333892,0.0
237.0,0.25,0.01246955240164603,0.0,-0.0,1.0,0,57.5887867404622,201.652053271171,0.0
237.25,0.25,0.02187896089618199,0.0,-0.0,1.0,0,57.7504287211699,201.830038885398,0.0
237.5,0.25,0.0891529475965556,0.0,-0.0,1.0,0,57.9154209157753,202.011102247488,0.0
237.75,0.25,0.03782522700933009,0.0,-0.0,1.0,0,58.0735802777025,202.194858561415,0.0
238.0,0.25,0.040234277668173675,0.0,-0.0,1.0,0,58.2300611472207,202.38009154806,0.0
238.25,0.25,0.04297106133915528,0.0,-0.0,1.0,0,58.3847355494319,202.566867086806,0.0
238.5,0.25,0.046107337566216086,0.0,-0.0,1.0,0,58.5374582191804,202.755258092046,0.0
238.75,0.25,0.0490132137466138,0.0,-0.0,1.0,0,58.6880227541812,202.945326255952,0.0
239.0,0.25,0.04962300695742307,0.0,-0.0,1.0,0,58.8361257495214,203.137074160776,0.0
239.25,0.25,0.050248164692302456,0.0,-0.0,1.0,0,58.9817154591255,203.330492332301,0.0
239.5,0.25,0.05088927505366186,0.0,-0.0,1.0,0,59.1247389602192,203.525570397694,0.0
239.75,0.25,0.05154695654592106,0.0,-0.0,1.0,0,59.2651421202987,203.722297036076,0.0
240.0,0.25,0.05212680608838243,0.0,-0.0,1.0,0,59.4028647253039,203.920657505479,0.0
240.25,0.25,0.052900482407245715,0.0,-0.0,1.0,0,59.5378641941893,204.120639996357,0.0
240.5,0.25,0.0536974708416142,0.0,-0.0,1.0,0,59.6700783282208,204.322232610655,0.0
240.75,0.25,0.05451884115581775,0.0,-0.0,1.0,0,59.7994432310133,204.525422243078,0.0
241.0,0.25,0.05536572958449364,0.0,-0.0,1.0,0,59.9258932482077,204.730194502508,0.0
241.25,0.25,0.055298360888875846,0.0,-0.0,1.0,0,60.0493172066356,204.936511582202,0.0
241.5,0.25,0.055387396845950974,0.0,-0.0,1.0,0,60.1697052403241,205.144333837152,0.0
241.75,0.25,0.05547671997921069,0.0,-0.0,1.0,0,60.2870320091676,205.353621946004,0.0
242.0,0.25,0.055566331680285096,0.0,-0.0,1.0,0,60.4012726335893,205.56433611401,0.0
242.25,0.25,0.055656233349809514,0.0,-0.0,1.0,0,60.5124027032873,205.776436077108,0.0
242.5,0.25,0.05586046446042654,0.0,-0.0,1.0,0,60.6204033834776,205.989884129264,0.0
242.75,0.25,0.056076910394596516,0.0,-0.0,1.0,0,60.7252451044238,206.204642135488,0.0
243.0,0.25,0.0562950402057998,0.0,-0.0,1.0,0,60.8268975164932,206.420671223694,0.0
243.25,0.25,0.05651487362077095,0.0,-0.0,1.0,0,60.9253305789204,206.637931794762,0.0
243.5,0.25,0.05673643067558594,0.0,-0.0,1.0,0,61.0205145736892,206.856383518394,0.0
243.75,0.25,0.0567163201120037,0.0,-0.0,1.0,0,61.1124098312967,207.075978483702,0.0
244.0,0.25,0.05671972029690564,0.0,-0.0,1.0,0,61.201002788194,207.296670642217,0.0
244.25,0.25,0.05672312088951949,0.0,-0.0,1.0,0,61.2862781538909,207.518413557745,0.0
244.5,0.25,0.05672652188991796,0.0,-0.0,1.0,0,61.3682212900016,207.74116057819,0.0
244.75,0.25,0.056729923298174695,0.0,-0.0,1.0,0,61.446818213333,207.964864844697,0.0
245.0,0.25,0.057522911729415545,0.0,-0.0,1.0,0,61.522087251783,208.18950348194,0.0
245.25,0.25,0.05833855826697472,0.0,-0.0,1.0,0,61.593968278251,208.41504175548,0.0
245.5,0.25,0.05917766843911304,0.0,-0.0,1.0,0,61.6623999691389,208.641443058956,0.0
245.75,0.25,0.06004126948566239,0.0,-0.0,1.0,0,61.7273197986985,208.868668818583,0.0
246.0,0.25,0.06093044949800635,0.0,-0.0,1.0,0,61.7886640170454,209.096678389364,0.0
246.25,0.25,0.06099931308787169,0.0,-0.0,1.0,0,61.8463364713581,209.325405093457,0.0
246.5,0.25,0.06105008088060736,0.0,-0.0,1.0,0,61.900321854295,209.554793624755,0.0
246.75,0.25,0.06110093324857794,0.0,-0.0,1.0,0,61.9506074526522,209.784788673975,0.0
247.0,0.25,0.061151870403303735,0.0,-0.0,1.0,0,61.9971813713142,210.015334652249,0.0
247.25,0.25,0.061202892557010995,0.0,-0.0,1.0,0,62.0400325394704,210.246375702865,0.0
247.5,0.25,0.06042393267417117,0.0,-0.0,1.0,0,62.0791219837323,210.477829544848,0.0
247.75,0.25,0.059660427688450465,0.0,-0.0,1.0,0,62.1144927660819,210.709633943028,0.0
248.0,0.25,0.05891597693626249,0.0,-0.0,1.0,0,62.1461881769389,210.941729005117,0.0
248.25,0.25,0.058189875924583905,0.0,-0.0,1.0,0,62.1742512905779,211.174056994621,0.0
248.5,0.25,0.05748145446724986,0.0,-0.0,1.0,0,62.1987249420556,211.406562247165,0.0
248.75,0.25,0.05574531762311672,0.0,-0.0,1.0,0,62.2196178641033,211.639149364847,0.0
249.0,0.25,0.05419694214199148,0.0,-0.0,1.0,0,62.2370435952379,211.871767958119,0.0
249.25,0.25,0.05273225708124795,0.0,-0.0,1.0,0,62.2511013707875,212.104368726557,0.0
249.5,0.25,0.05134465572915532,0.0,-0.0,1.0,0,62.261885647623,212.336906385467,0.0
249.75,0.25,0.05002820894280105,0.0,-0.0,1.0,0,62.2694864350733,212.569339284641,0.0
250.0,0.25,0.04875195812312436,0.0,-0.0,1.0,0,62.2739888477405,212.801627645469,0.0
250.25,0.25,0.04775348130815408,0.0,-0.0,1.0,0,62.2754826591609,213.033748716305,0.0
250.5,0.25,0.04679508277395735,0.0,-0.0,1.0,0,62.2740336620991,213.265669359374,0.0
250.75,0.25,0.04587439691902196,0.0,-0.0,1.0,0,62.2697053706832,213.497358559446,0.0
251.0,0.25,0.04498924072096251,0.0,-0.0,1.0,0,62.2625591320396,213.728787271412,0.0
251.25,0.25,0.043668522314434965,0.0,-0.0,1.0,0,62.2526426323014,213.959895450971,0.0
