distance_m,dx_m,curvature_1pm,bank_deg,inclination_deg,grip_factor,sector,x_m,y_m,z_m
12.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.1001558142028,7.62031842194071,0.0
13.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.1161235834777,7.71921255647887,0.0
13.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.13100472731703,7.81827604325129,0.0
13.2,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.14479745205434,7.91749694309448,0.0
13.3,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.15750009519924,8.01686329787355,0.0
13.4,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.16911112563775,8.11636313192342,0.0
13.5,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.17962914381683,8.21598445349211,0.0
13.6,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.18905288191307,8.31571525618599,0.0
13.7,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.19738120398546,8.41554352041679,0.0
13.8,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.20461310611231,8.51545721485019,0.0
13.9,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.21074771651225,8.61544429785584,0.0
14.0,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.21578429564928,8.71549271895862,0.0
14.1,0.1,0.1095890410958904,0.0,-0.0,1.0,0,9.21972223632191,8.81559042029094,0.0
