candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,pack_mass_kg,vehicle_mass_kg,simulation_mode,simulation_mode_short,event_slug,event_name,raw_simulated_time_s,cohort_tmin_s,tmax_s,points,maximum_points,point_loss_vs_event_max,is_cohort_fastest,time_rank
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,33.6,256.48515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.790698229904752,4.758553193051323,5.948191491314154,72.34362633029588,75.0,2.6563736697041236,False,93
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,33.6,256.48515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.11642522884053,51.70409358243788,74.97093569453492,121.9790336483474,125.0,3.0209663516526035,False,93
tenpower_30xg_140s4p,tenpower_30xg,Tenpower,INR18650-30XG,140,4,33.6,256.48515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1261.7556174558383,1216.0261253241367,1763.2378817199983,245.804452201525,275.0,29.19554779847499,False,44
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,26.6,249.48515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.453513992967114,4.250933535449968,6.376400303174952,86.96775149459133,100.0,13.032248505408674,False,102
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,26.6,249.48515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.776022541551842,4.758553193051323,5.948191491314154,73.54972992162322,75.0,1.450270078376775,False,58
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,26.6,249.48515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.21164315160709,51.88432241379922,75.23226750000886,122.60624334263149,125.0,2.393756657368513,False,90
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,26.6,249.48515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.225401313694404,4.205352467457964,6.308028701186947,98.64060381007506,100.0,1.3593961899249365,False,58
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,26.6,249.48515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.776022541551842,4.758553193051323,5.948191491314154,73.54972992162322,75.0,1.450270078376775,False,58
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,26.6,249.48515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.92806195441586,51.70409358243788,74.97093569453492,123.3531334154418,125.0,1.6468665845581967,False,58
tenpower_60xg_140s2p,tenpower_60xg,Tenpower,INR21700-60XG,140,2,26.6,249.48515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1265.2261925634648,1216.0261253241367,1763.2378817199983,243.67486009118528,275.0,31.32513990881472,False,48
reliance_rs50_110s3p,reliance_rs50,Reliance,INR21700-RS50,110,3,27.637500000000003,250.52265114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.361557867703205,4.250933535449968,6.376400303174952,92.73335992507597,100.0,7.266640074924027,False,83
reliance_rs50_110s3p,reliance_rs50,Reliance,INR21700-RS50,110,3,27.637500000000003,250.52265114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.778213409800069,4.758553193051323,5.948191491314154,73.36897014324705,75.0,1.6310298567529458,False,62
reliance_rs50_110s3p,reliance_rs50,Reliance,INR21700-RS50,110,3,27.637500000000003,250.52265114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.08991954172627,51.88432241379922,75.23226750000886,123.49291691423592,125.0,1.50708308576408,False,39
reliance_rs50_110s3p,reliance_rs50,Reliance,INR21700-RS50,110,3,27.637500000000003,250.52265114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.227943098123168,4.205352467457964,6.308028701186947,98.4691809857957,100.0,1.5308190142042974,False,62
reliance_rs50_110s3p,reliance_rs50,Reliance,INR21700-RS50,110,3,27.637500000000003,250.52265114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.778213409800069,4.758553193051323,5.948191491314154,73.36897014324705,75.0,1.6310298567529458,False,62
reliance_rs50_110s3p,reliance_rs50,Reliance,INR21700-RS50,110,3,27.637500000000003,250.52265114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,51.95617017226802,51.70409358243788,74.97093569453492,123.14745305069624,125.0,1.8525469493037576,False,62
reliance_rs50_110s3p,reliance_rs50,Reliance,INR21700-RS50,110,3,27.637500000000003,250.52265114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1263.4678266022838,1216.0261253241367,1763.2378817199983,244.75235520449198,275.0,30.247644795508023,False,46
ampace_jp30_140s4p,ampace_jp30,Ampace,JP30P1 (JP30),140,4,35.0,257.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.263185055065748,4.250933535449968,6.376400303174952,99.17665775128616,100.0,0.8233422487138427,False,13
ampace_jp30_140s4p,ampace_jp30,Ampace,JP30P1 (JP30),140,4,35.0,257.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.7936045417676985,4.758553193051323,5.948191491314154,72.10608778056616,75.0,2.893912219433844,False,103
ampace_jp30_140s4p,ampace_jp30,Ampace,JP30P1 (JP30),140,4,35.0,257.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.16498188903565,51.88432241379922,75.23226750000886,122.94564976195959,125.0,2.0543502380404135,False,70
ampace_jp30_140s4p,ampace_jp30,Ampace,JP30P1 (JP30),140,4,35.0,257.88515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.245972178465413,4.205352467457964,6.308028701186947,97.25915603906759,100.0,2.740843960932409,False,103
ampace_jp30_140s4p,ampace_jp30,Ampace,JP30P1 (JP30),140,4,35.0,257.88515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.7936045417676985,4.758553193051323,5.948191491314154,72.10608778056616,75.0,2.893912219433844,False,103
ampace_jp30_140s4p,ampace_jp30,Ampace,JP30P1 (JP30),140,4,35.0,257.88515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.15374948176763,51.70409358243788,74.97093569453492,121.70793351196923,125.0,3.2920664880307697,False,103
ampace_jp30_140s4p,ampace_jp30,Ampace,JP30P1 (JP30),140,4,35.0,257.88515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1263.344587143553,1216.0261253241367,1763.2378817199983,244.8279866103998,275.0,30.17201338960021,False,45
ampace_jp50_110s3p,ampace_jp50,Ampace,JP50P1 (JP50),110,3,29.7,252.58515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.3674833749410045,4.250933535449968,6.376400303174952,92.35451491223296,100.0,7.645485087767042,False,86
ampace_jp50_110s3p,ampace_jp50,Ampace,JP50P1 (JP50),110,3,29.7,252.58515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.782552188926479,4.758553193051323,5.948191491314154,73.01172766842637,75.0,1.9882723315736257,False,69
ampace_jp50_110s3p,ampace_jp50,Ampace,JP50P1 (JP50),110,3,29.7,252.58515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.14684766870988,51.88432241379922,75.23226750000886,123.07771902525045,125.0,1.9222809747495546,False,59
ampace_jp50_110s3p,ampace_jp50,Ampace,JP50P1 (JP50),110,3,29.7,252.58515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.232995099377788,4.205352467457964,6.308028701186947,98.12907554601387,100.0,1.8709244539861345,False,69
ampace_jp50_110s3p,ampace_jp50,Ampace,JP50P1 (JP50),110,3,29.7,252.58515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.782552188926479,4.758553193051323,5.948191491314154,73.01172766842637,75.0,1.9882723315736257,False,69
ampace_jp50_110s3p,ampace_jp50,Ampace,JP50P1 (JP50),110,3,29.7,252.58515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.011848640877815,51.70409358243788,74.97093569453492,122.74068519222055,125.0,2.2593148077794467,False,69
ampace_jp50_110s3p,ampace_jp50,Ampace,JP50P1 (JP50),110,3,29.7,252.58515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1265.8755625595986,1216.0261253241367,1763.2378817199983,243.277694669176,275.0,31.722305330824014,False,49
tenpower_50xg_110s3p,tenpower_50xg,Tenpower,INR21700-50XG,110,3,30.9375,253.82265114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.371038114775616,4.250933535449968,6.376400303174952,92.1277369189528,100.0,7.872263081047194,False,87
tenpower_50xg_110s3p,tenpower_50xg,Tenpower,INR21700-50XG,110,3,30.9375,253.82265114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.785145102451285,4.758553193051323,5.948191491314154,72.7986984381616,75.0,2.201301561838406,False,75
tenpower_50xg_110s3p,tenpower_50xg,Tenpower,INR21700-50XG,110,3,30.9375,253.82265114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.18088092186533,51.88432241379922,75.23226750000886,122.82993461086251,125.0,2.1700653891374913,False,76
tenpower_50xg_110s3p,tenpower_50xg,Tenpower,INR21700-50XG,110,3,30.9375,253.82265114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.236025562988584,4.205352467457964,6.308028701186947,97.92545117142247,100.0,2.0745488285775338,False,75
tenpower_50xg_110s3p,tenpower_50xg,Tenpower,INR21700-50XG,110,3,30.9375,253.82265114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.785145102451285,4.758553193051323,5.948191491314154,72.7986984381616,75.0,2.201301561838406,False,75
tenpower_50xg_110s3p,tenpower_50xg,Tenpower,INR21700-50XG,110,3,30.9375,253.82265114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.04512995465423,51.70409358243788,74.97093569453492,122.49795888866579,125.0,2.502041111334208,False,75
tenpower_50xg_110s3p,tenpower_50xg,Tenpower,INR21700-50XG,110,3,30.9375,253.82265114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1267.2491735697204,1216.0261253241367,1763.2378817199983,242.43891260904434,275.0,32.56108739095566,False,52
tenpower_30xg_110s5p,tenpower_30xg,Tenpower,INR18650-30XG,110,5,33.0,255.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.253919005230738,4.250933535449968,6.376400303174952,99.79892962439132,100.0,0.2010703756086798,False,4
tenpower_30xg_110s5p,tenpower_30xg,Tenpower,INR18650-30XG,110,5,33.0,255.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.789449818480996,4.758553193051323,5.948191491314154,72.44579423048144,75.0,2.5542057695185605,False,91
tenpower_30xg_110s5p,tenpower_30xg,Tenpower,INR18650-30XG,110,5,33.0,255.88515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.10850946981813,51.88432241379922,75.23226750000886,123.35723393816374,125.0,1.6427660618362552,False,47
tenpower_30xg_110s5p,tenpower_30xg,Tenpower,INR18650-30XG,110,5,33.0,255.88515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.24107573607186,4.205352467457964,6.308028701186947,97.5867640441242,100.0,2.4132359558758054,False,91
tenpower_30xg_110s5p,tenpower_30xg,Tenpower,INR18650-30XG,110,5,33.0,255.88515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.789449818480996,4.758553193051323,5.948191491314154,72.44579423048144,75.0,2.5542057695185605,False,91
tenpower_30xg_110s5p,tenpower_30xg,Tenpower,INR18650-30XG,110,5,33.0,255.88515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.10039502904877,51.70409358243788,74.97093569453492,122.09558627569156,125.0,2.9044137243084407,False,91
tenpower_30xg_110s5p,tenpower_30xg,Tenpower,INR18650-30XG,110,5,33.0,255.88515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1265.9179123705112,1216.0261253241367,1763.2378817199983,243.25180697811427,275.0,31.748193021885726,False,50
molicel_p30b_140s4p,molicel_p30b,Molicel,INR-18650-P30B,140,4,32.9,255.78515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.307482212080979,4.250933535449968,6.376400303174952,96.23882466436055,100.0,3.76117533563945,False,47
molicel_p30b_140s4p,molicel_p30b,Molicel,INR-18650-P30B,140,4,32.9,255.78515114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.789241581985064,4.758553193051323,5.948191491314154,72.4628437318839,75.0,2.5371562681161066,False,90
molicel_p30b_140s4p,molicel_p30b,Molicel,INR-18650-P30B,140,4,32.9,255.78515114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.15104319585768,51.88432241379922,75.23226750000886,123.04715535794404,125.0,1.9528446420559646,False,62
molicel_p30b_140s4p,molicel_p30b,Molicel,INR-18650-P30B,140,4,32.9,255.78515114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.240830889010033,4.205352467457964,6.308028701186947,97.60316597367542,100.0,2.3968340263245835,False,90
molicel_p30b_140s4p,molicel_p30b,Molicel,INR-18650-P30B,140,4,32.9,255.78515114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.789241581985064,4.758553193051323,5.948191491314154,72.4628437318839,75.0,2.5371562681161066,False,90
molicel_p30b_140s4p,molicel_p30b,Molicel,INR-18650-P30B,140,4,32.9,255.78515114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.097721304490925,51.70409358243788,74.97093569453492,122.11503341335266,125.0,2.8849665866473373,False,90
molicel_p30b_140s4p,molicel_p30b,Molicel,INR-18650-P30B,140,4,32.9,255.78515114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1268.4089068021613,1216.0261253241367,1763.2378817199983,241.73214733136774,275.0,33.26785266863226,False,53
ampace_jp30_110s5p,ampace_jp30,Ampace,JP30P1 (JP30),110,5,34.375,257.26015114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.265512920580246,4.250933535449968,6.376400303174952,99.02075227115796,100.0,0.97924772884204,False,19
ampace_jp30_110s5p,ampace_jp30,Ampace,JP30P1 (JP30),110,5,34.375,257.26015114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.792308223422447,4.758553193051323,5.948191491314154,72.21198502175675,75.0,2.788014978243254,False,100
ampace_jp30_110s5p,ampace_jp30,Ampace,JP30P1 (JP30),110,5,34.375,257.26015114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.1511303211926,51.88432241379922,75.23226750000886,123.0465207175326,125.0,1.9534792824673985,False,63
ampace_jp30_110s5p,ampace_jp30,Ampace,JP30P1 (JP30),110,5,34.375,257.26015114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.244442034144069,4.205352467457964,6.308028701186947,97.36145275033134,100.0,2.6385472496686617,False,100
ampace_jp30_110s5p,ampace_jp30,Ampace,JP30P1 (JP30),110,5,34.375,257.26015114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.792308223422447,4.758553193051323,5.948191491314154,72.21198502175675,75.0,2.788014978243254,False,100
ampace_jp30_110s5p,ampace_jp30,Ampace,JP30P1 (JP30),110,5,34.375,257.26015114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.13710064343162,51.70409358243788,74.97093569453492,121.8288123540498,125.0,3.171187645950198,False,100
ampace_jp30_110s5p,ampace_jp30,Ampace,JP30P1 (JP30),110,5,34.375,257.26015114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1267.056989871629,1216.0261253241367,1763.2378817199983,242.55615827098657,275.0,32.44384172901343,False,51
molicel_p30b_110s5p,molicel_p30b,Molicel,INR-18650-P30B,110,5,32.3125,255.19765114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.311551732792083,4.250933535449968,6.376400303174952,95.97195751904634,100.0,4.028042480953658,False,51
molicel_p30b_110s5p,molicel_p30b,Molicel,INR-18650-P30B,110,5,32.3125,255.19765114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.788017217471963,4.758553193051323,5.948191491314154,72.56313438477947,75.0,2.436865615220526,False,83
molicel_p30b_110s5p,molicel_p30b,Molicel,INR-18650-P30B,110,5,32.3125,255.19765114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.14079674248789,51.88432241379922,75.23226750000886,123.12180760640685,125.0,1.878192393593153,False,58
molicel_p30b_110s5p,molicel_p30b,Molicel,INR-18650-P30B,110,5,32.3125,255.19765114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.239392436094171,4.205352467457964,6.308028701186947,97.69956399147179,100.0,2.3004360085282087,False,83
molicel_p30b_110s5p,molicel_p30b,Molicel,INR-18650-P30B,110,5,32.3125,255.19765114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.788017217471963,4.758553193051323,5.948191491314154,72.56313438477947,75.0,2.436865615220526,False,83
molicel_p30b_110s5p,molicel_p30b,Molicel,INR-18650-P30B,110,5,32.3125,255.19765114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.08200127670818,51.70409358243788,74.97093569453492,122.229412252634,125.0,2.770587747365994,False,83
molicel_p30b_110s5p,molicel_p30b,Molicel,INR-18650-P30B,110,5,32.3125,255.19765114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1271.9765205900371,1216.0261253241367,1763.2378817199983,239.56605054229468,275.0,35.433949457705324,False,56
molicel_p50b_110s3p,molicel_p50b,Molicel,INR-21700-P50B,110,3,29.287499999999994,252.17265114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.276481961486742,4.250933535449968,6.376400303174952,98.28840057658256,100.0,1.7115994234174394,False,29
molicel_p50b_110s3p,molicel_p50b,Molicel,INR-21700-P50B,110,3,29.287499999999994,252.17265114,pack_aware_full_soc_80kw_terminal,pack_aware,skidpad,Skidpad,4.7816861728092,4.758553193051323,5.948191491314154,73.08295524837017,75.0,1.917044751629831,False,67
molicel_p50b_110s3p,molicel_p50b,Molicel,INR-21700-P50B,110,3,29.287499999999994,252.17265114,pack_aware_full_soc_80kw_terminal,pack_aware,autocross,Autocross,52.03347062192884,51.88432241379922,75.23226750000886,123.90551683771736,125.0,1.0944831622826428,False,28
molicel_p50b_110s3p,molicel_p50b,Molicel,INR-21700-P50B,110,3,29.287499999999994,252.17265114,mass_isolated_common_80kw_curve,mass_isolated,acceleration,Acceleration,4.231984755067106,4.205352467457964,6.308028701186947,98.19702790968628,100.0,1.802972090313716,False,67
molicel_p50b_110s3p,molicel_p50b,Molicel,INR-21700-P50B,110,3,29.287499999999994,252.17265114,mass_isolated_common_80kw_curve,mass_isolated,skidpad,Skidpad,4.7816861728092,4.758553193051323,5.948191491314154,73.08295524837017,75.0,1.917044751629831,False,67
molicel_p50b_110s3p,molicel_p50b,Molicel,INR-21700-P50B,110,3,29.287499999999994,252.17265114,mass_isolated_common_80kw_curve,mass_isolated,autocross,Autocross,52.00073402930352,51.70409358243788,74.97093569453492,122.82181515814044,125.0,2.1781848418595615,False,67
molicel_p50b_110s3p,molicel_p50b,Molicel,INR-21700-P50B,110,3,29.287499999999994,252.17265114,shared_chronological_endurance,shared_endurance,endurance,Endurance,1273.5858457030831,1216.0261253241367,1763.2378817199983,238.59291155447215,275.0,36.40708844552785,False,57
tenpower_30xg_135s4p,tenpower_30xg,Tenpower,INR18650-30XG,135,4,32.400000000000006,255.28515114,pack_aware_full_soc_80kw_terminal,pack_aware,acceleration,Acceleration,4.251158272812923,4.250933535449968,6.376400303174952,99.98485418552909,100.0,0.015145814470912455,False,2
