candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,pack_aware_curve_points,pack_aware_full_soc,pack_aware_terminal_power_limit_kw,pack_aware_maximum_achievable_terminal_power_kw,pack_aware_maximum_achievable_wheel_power_kw,pack_aware_maximum_tractive_force_n,pack_aware_active_limiter_at_peak_terminal_power,pack_aware_reaches_79p9kw_terminal,raw_endurance_time_s,projected_endurance_time_s,endurance_points,projected_average_lap_s,projected_terminal_energy_kwh_per_lap,efficiency_factor,efficiency_points,pack_aware_acceleration_raw_time_s,pack_aware_acceleration_projected_time_s,pack_aware_acceleration_points,pack_aware_acceleration_converged,pack_aware_skidpad_raw_time_s,pack_aware_skidpad_projected_time_s,pack_aware_skidpad_points,pack_aware_skidpad_converged,pack_aware_autocross_raw_time_s,pack_aware_autocross_projected_time_s,pack_aware_autocross_points,pack_aware_autocross_converged,pack_aware_nonenergy_points,pack_aware_performance_points_excluding_efficiency,pack_aware_full_dynamic_points,mass_isolated_acceleration_raw_time_s,mass_isolated_acceleration_projected_time_s,mass_isolated_acceleration_points,mass_isolated_acceleration_converged,mass_isolated_skidpad_raw_time_s,mass_isolated_skidpad_projected_time_s,mass_isolated_skidpad_points,mass_isolated_skidpad_converged,mass_isolated_autocross_raw_time_s,mass_isolated_autocross_projected_time_s,mass_isolated_autocross_points,mass_isolated_autocross_converged,mass_isolated_sprint_nonenergy_points,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency,mass_isolated_sprint_hybrid_full_dynamic_points,pack_aware_minus_mass_isolated_nonenergy_points,pack_aware_minus_mass_isolated_full_dynamic_points,mass_isolated_acceleration_raw_time_s_delta_vs_lightest_s,mass_isolated_skidpad_raw_time_s_delta_vs_lightest_s,mass_isolated_autocross_raw_time_s_delta_vs_lightest_s,pack_aware_nonenergy_points_rank,pack_aware_performance_points_excluding_efficiency_rank,pack_aware_full_dynamic_points_rank,mass_isolated_sprint_nonenergy_points_rank,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency_rank,mass_isolated_sprint_hybrid_full_dynamic_points_rank
molicel_p30b_130s3p,molicel_p30b,Molicel,INR-18650-P30B,130,3,390,22.9125,245.79765114,4.212,4.128345,11.09375,121,1.0,80.0,42.8746496152927,37.870846259722676,3471.8573629535495,bus_current+motor_voltage,False,1424.710455057273,1470.536385749649,188.30815991864839,73.05387189160793,0.08561250899808337,1.2325048390745796,100.0,4.432916987643321,3.8253309384947793,90.3885926551438,True,4.768189046320757,4.750122545234904,75.0,True,52.08978725320608,43.79424410676496,125.0,True,290.3885926551438,478.6967525737922,578.6967525737922,4.216362863255535,3.6644845510060984,100.0,True,4.768189046320757,4.750122545234904,75.0,True,51.82759597162943,43.591541975934604,125.0,True,300.0,488.30815991864836,588.3081599186484,-9.611407344856218,-9.611407344856161,0.01101039579757046,0.00963585326943317,0.12350238919155032,97.0,109.0,109.0,1.0,109.0,109.0
ampace_jp50_115s2p,ampace_jp50,Ampace,JP50P1 (JP50),115,2,230,20.7,243.58515114,4.117,4.057775,10.90625,121,1.0,80.0,35.47615661478713,31.243417908207288,3471.8573629535495,bus_current+motor_voltage,False,1426.6872626410498,1472.5767775143413,187.31210753795992,73.1552352580849,0.08447990742501596,1.2472980864986494,100.0,4.545421503611314,3.9224153203707264,83.53527507635036,True,4.763452755431729,4.745404199985963,75.0,True,52.28024699877739,43.954372243774166,124.84908664578387,True,283.38436172213426,470.6964692600942,570.6964692600942,4.210936053008656,3.659768054121015,100.0,True,4.763452755431729,4.745404199985963,75.0,True,51.76688177573533,43.540476026043706,125.0,True,300.0,487.31210753795995,587.31210753796,-16.61563827786574,-16.61563827786574,0.0055835855506920495,0.004899562380405342,0.06278819329745033,122.0,114.0,114.0,1.0,110.0,110.0
tenpower_50xg_115s2p,tenpower_50xg,Tenpower,INR21700-50XG,115,2,230,21.5625,244.44765114,4.14,4.057775,10.90625,121,1.0,80.0,35.47615661478713,31.243417908207288,3471.8573629535495,bus_current+motor_voltage,False,1427.4148042870993,1473.327720598156,186.94621626397003,73.19254089728874,0.08453824900560986,1.2458020015980054,100.0,4.5483883128421505,3.924975491736662,83.35913726848416,True,4.765302415840061,4.747246852095872,75.0,True,52.30604600283756,43.97606263532886,124.66082874721893,True,283.01996601570306,469.9661822796731,569.9661822796731,4.213052013090436,3.661607056901776,100.0,True,4.765302415840061,4.747246852095872,75.0,True,51.79059033626635,43.560416999422884,125.0,True,300.0,486.94621626397003,586.94621626397,-16.980033984296938,-16.980033984296824,0.007699545632471327,0.0067492227887377965,0.08649675382847022,123.0,115.0,115.0,1.0,111.0,111.0
molicel_p50b_115s2p,molicel_p50b,Molicel,INR-21700-P50B,115,2,230,20.4125,243.29765114,4.14,4.057775,10.625,121,1.0,80.0,46.83167963674738,41.48446924519443,3471.8573629535495,bus_current+motor_voltage,False,1432.594381909982,1478.6738997675634,184.35207226297192,73.45813044130563,0.08311352600959328,1.2625759671459784,100.0,4.378743388206295,3.778582500264662,93.81424480630274,True,4.7628352504203395,4.744789034679407,75.0,True,51.94250373230342,43.67041617796269,125.0,True,293.8142448063027,478.16631706927467,578.1663170692747,4.210230680743864,3.6591550077939146,100.0,True,4.7628352504203395,4.744789034679407,75.0,True,51.75896732497768,43.533819280617834,125.0,True,300.0,484.3520722629719,584.3520722629719,-6.1857551936972754,-6.185755193697219,0.0048782132858997684,0.004282057369016101,0.05487374253980448,89.0,110.0,110.0,1.0,112.0,112.0
tenpower_30xg_125s3p,tenpower_30xg,Tenpower,INR18650-30XG,125,3,375,22.5,245.38515114,4.05,3.9695625,10.5625,121,1.0,80.0,56.55194851595368,50.2315176285761,3471.8573629535495,bus_current+motor_voltage,False,1436.1914904973598,1482.3867096528663,182.56150298009933,73.64257683810835,0.08295945202469067,1.2617527076113553,100.0,4.3064402881743415,3.716189433515998,98.52058868346441,True,4.767308109777137,4.749244946528955,75.0,True,51.895802530892915,43.63115236210741,125.0,True,298.52058868346444,481.0820916635638,581.0820916635638,4.215351276535004,3.663605370530031,100.0,True,4.767308109777137,4.749244946528955,75.0,True,51.81630187327428,43.582042651235106,125.0,True,300.0,482.56150298009936,582.5615029800994,-1.4794113165355611,-1.4794113165355611,0.009998809077039539,0.008754916725813189,0.11220829083639927,43.0,106.0,106.0,1.0,113.0,113.0
ampace_jp30_125s3p,ampace_jp30,Ampace,JP30P1 (JP30),125,3,375,23.4375,246.32265114,4.14,3.9695625,10.5625,121,1.0,80.0,51.47707909840328,45.647781382936955,3471.8573629535495,bus_current+motor_voltage,False,1437.0348228863131,1483.2571678984946,182.14300601468094,73.68581979746614,0.08301248227038588,1.260206677512461,100.0,4.345037694154677,3.749496588072194,95.98872218459155,True,4.769308864588526,4.751238120550526,75.0,True,51.96715060870676,43.69113792359836,125.0,True,295.98872218459155,478.1317281992725,578.1317281992725,4.217650163841509,3.6656033572528077,100.0,True,4.769308864588526,4.751238120550526,75.0,True,51.841953789863155,43.603618157059444,125.0,True,300.0,482.14300601468096,582.143006014681,-4.011277815408448,-4.011277815408448,0.012297696383544832,0.01075567153720236,0.13786020742527683,73.0,111.0,111.0,1.0,114.0,114.0
molicel_p30b_125s3p,molicel_p30b,Molicel,INR-18650-P30B,125,3,375,22.03125,244.91640114,4.05,3.9695625,10.375,121,1.0,80.0,41.22562273647963,36.39826767428888,3471.8573629535495,bus_current+motor_voltage,False,1440.2850493645042,1486.6119381826186,180.53469123226589,73.85247936531982,0.08201854223307159,1.2726001516479553,100.0,4.4525206855572375,3.8422477073736108,89.16949886320975,True,4.766305884520048,4.74824651866822,75.0,True,52.10618452224092,43.808030033731896,125.0,True,289.16949886320975,469.7041900954756,569.7041900954756,4.214201747317235,3.662606302803637,100.0,True,4.766305884520048,4.74824651866822,75.0,True,51.80345370543165,43.57123621815007,125.0,True,300.0,480.5346912322659,580.5346912322659,-10.830501136790247,-10.830501136790303,0.008849279859270531,0.007752691468724926,0.09936012299377239,101.0,116.0,116.0,1.0,115.0,115.0
ampace_jp50_110s2p,ampace_jp50,Ampace,JP50P1 (JP50),110,2,220,19.8,242.68515114,3.938,3.88135,10.0625,121,1.0,80.0,33.93371404296415,29.866735380685533,3471.8573629535495,bus_current+motor_voltage,False,1445.739557825234,1492.2418913632175,177.85187900204588,74.13216634375631,0.08041732228384818,1.2930424925588873,100.0,4.574467786210691,3.947480451025188,81.82064481153313,True,4.761518095783005,4.743476870694804,75.0,True,52.333062917752486,43.99877697971742,124.46388259610842,True,281.2845274076416,459.1364064096874,559.1364064096874,4.208727652792833,3.6578487106641577,100.0,True,4.761518095783005,4.743476870694804,75.0,True,51.74208659085555,43.51962110653173,125.0,True,300.0,477.85187900204585,577.8518790020458,-18.715472592358424,-18.715472592358424,0.003375185334868469,0.0029649027316818177,0.03799300841767206,126.0,120.0,120.0,1.0,116.0,116.0
tenpower_50xg_110s2p,tenpower_50xg,Tenpower,INR21700-50XG,110,2,220,20.625,243.51015114,3.96,3.88135,10.0625,121,1.0,80.0,33.93371404296415,29.866735380685533,3471.8573629535495,bus_current+motor_voltage,False,1446.5591879982192,1493.0878850091226,177.45049058120014,74.17419394132408,0.08045988383972785,1.291626241739128,100.0,4.577374351585886,3.9499886357003087,81.65026514936089,True,4.7632917132504335,4.745243767987845,75.0,True,52.35813416126538,44.01985551000833,124.28130169431563,True,280.93156684367653,458.3820574248767,558.3820574248766,4.210752050233268,3.6596081354068,100.0,True,4.7632917132504335,4.745243767987845,75.0,True,51.764817695630384,43.53873995411428,125.0,True,300.0,477.45049058120014,577.4504905812001,-19.068433156323465,-19.068433156323522,0.00539958277530328,0.004738520199110141,0.06072411319250648,127.0,122.0,122.0,1.0,117.0,117.0
molicel_p50b_110s2p,molicel_p50b,Molicel,INR-21700-P50B,110,2,220,19.525,242.41015114,3.96,3.88135,9.84375,121,1.0,80.0,44.7955197354246,39.66165539857834,3471.8573629535495,bus_current+motor_voltage,False,1451.9247793360594,1498.6260610401532,174.83405262080743,74.44932157924232,0.07922164264359804,1.30696665936728,100.0,4.398327511815138,3.795482377738803,92.56610928095608,True,4.760926007467179,4.742887025780843,75.0,True,51.95182611881656,43.678253930661306,125.0,True,292.5661092809561,467.4001619017635,567.4001619017636,4.208052703283544,3.65726210506836,100.0,True,4.760926007467179,4.742887025780843,75.0,True,51.73449873851581,43.513239058945416,125.0,True,300.0,474.8340526208074,574.8340526208074,-7.433890719043916,-7.433890719043802,0.0027002358255794334,0.002372814415855906,0.030405156077932816,93.0,118.0,118.0,1.0,118.0,118.0
tenpower_30xg_120s3p,tenpower_30xg,Tenpower,INR18650-30XG,120,3,360,21.6,244.48515114,3.888,3.81078,9.8125,121,1.0,80.0,54.28987098119978,48.204396446908646,3471.8573629535495,bus_current+motor_voltage,False,1454.4538017824134,1501.2364297045651,173.60751235509613,74.57900047726059,0.07922498333659535,1.3046390741554417,100.0,4.318617498167739,3.7266976064103106,97.71691585012995,True,4.765382739297461,4.747326871210508,75.0,True,51.888249540642235,43.62480222101034,125.0,True,297.71691585012996,471.3244282052261,571.3244282052261,4.213143999303704,3.6616870030706328,100.0,True,4.765382739297461,4.747326871210508,75.0,True,51.79161996002769,43.56128300307539,125.0,True,300.0,473.6075123550961,573.6075123550961,-2.283084149870035,-2.2830841498699783,0.007791531845739996,0.006829546246137852,0.08752637758981052,53.0,113.0,113.0,1.0,119.0,119.0
reliance_rs50_110s2p,reliance_rs50,Reliance,INR21700-RS50,110,2,220,18.425,241.31015114,3.96,3.88135,9.453125,121,1.0,80.0,33.93371404296415,29.866735380685533,3471.8573629535495,bus_current+motor_voltage,False,1454.6818347347305,1501.471797355825,173.49712919126316,74.59069316192257,0.08053364237069667,1.2832377049422987,100.0,4.569625146226311,3.9433015546894623,82.1049964249848,True,4.758553193051323,4.740523201875599,75.0,True,52.29118138504069,43.96356527769548,124.7692746602938,True,281.8742710852786,455.37140027654175,555.3714002765417,4.205352467457964,3.6549153021987255,100.0,True,4.758553193051323,4.740523201875599,75.0,True,51.70409358243788,43.48766566290788,125.0,True,300.0,473.4971291912632,573.4971291912632,-18.12572891472138,-18.125728914721435,0.0,0.0,0.0,124.0,124.0,124.0,1.0,120.0,120.0
ampace_jp30_120s3p,ampace_jp30,Ampace,JP30P1 (JP30),120,3,360,22.5,245.38515114,3.9744,3.81078,9.8125,121,1.0,80.0,49.41799619127135,43.80446129319505,3471.8573629535495,bus_current+motor_voltage,False,1455.1581376686568,1501.963420613373,173.2666783895923,74.61511621110647,0.07928141825464896,1.3030793614114144,100.0,4.359867924167012,3.7622941518094155,95.02782777247737,True,4.767308109777137,4.749244946528955,75.0,True,51.965086298708954,43.68940236465825,125.0,True,295.0278277724774,468.2945061620697,568.2945061620696,4.215351276535004,3.663605370530031,100.0,True,4.767308109777137,4.749244946528955,75.0,True,51.81630187327428,43.582042651235106,125.0,True,300.0,473.2666783895923,573.2666783895922,-4.972172227522606,-4.972172227522606,0.009998809077039539,0.008754916725813189,0.11220829083639927,81.0,117.0,117.0,1.0,121.0,121.0
molicel_p30b_120s3p,molicel_p30b,Molicel,INR-18650-P30B,120,3,360,21.15,244.03515114,3.888,3.81078,9.625,121,1.0,80.0,39.576599864096515,34.92549124958771,3471.8573629535495,bus_current+motor_voltage,False,1459.4189636379615,1506.3612964055862,171.2118441528958,74.83359557539352,0.07815599819212465,1.3179840967422878,100.0,4.474232374453026,3.8609835410225473,87.83178327392783,True,4.764418327916303,4.746366113950253,75.0,True,52.13034659340637,43.82834418163964,125.0,True,287.83178327392784,459.0436274268236,559.0436274268236,4.212040082318559,3.660727577407128,100.0,True,4.764418327916303,4.746366113950253,75.0,True,51.77925795623568,43.55088547648548,125.0,True,300.0,471.21184415289576,571.2118441528958,-12.16821672607216,-12.16821672607216,0.0066876148605947705,0.0058651348649796375,0.07516437379780427,108.0,121.0,121.0,1.0,122.0,122.0
tenpower_30xg_115s3p,tenpower_30xg,Tenpower,INR18650-30XG,115,3,345,20.7,243.58515114,3.726,3.6519975,9.125,121,1.0,80.0,52.027793772880834,46.176710175955456,3471.8573629535495,bus_current+motor_voltage,False,1473.450944759641,1520.8446173711452,164.52876662015464,75.55310356216366,0.07548705113528689,1.3515880007705747,100.0,4.332628397253701,3.7387881386488027,96.79781221109552,True,4.763452755431729,4.745404199985963,75.0,True,51.88432241379922,43.621500507552284,125.0,True,296.7978122110955,461.3265788312501,561.3265788312501,4.210936053008656,3.659768054121015,100.0,True,4.763452755431729,4.745404199985963,75.0,True,51.76688177573533,43.540476026043706,125.0,True,300.0,464.52876662015467,564.5287666201547,-3.202187788904496,-3.2021877889045527,0.0055835855506920495,0.004899562380405342,0.06278819329745033,65.0,119.0,119.0,1.0,123.0,123.0
ampace_jp30_115s3p,ampace_jp30,Ampace,JP30P1 (JP30),115,3,345,21.5625,244.44765114,3.8088,3.6519975,9.125,121,1.0,80.0,47.35891273430644,41.96073537187677,3471.8573629535495,bus_current+motor_voltage,False,1474.2792304033685,1521.6995448917312,164.1382514766425,75.5955749801923,0.075528415640133,1.350088840244908,100.0,4.376681154580737,3.7768029212397805,93.94632512948492,True,4.765302415840061,4.747246852095872,75.0,True,51.96687255108675,43.690904147959635,125.0,True,293.94632512948493,458.0845766061274,558.0845766061275,4.213052013090436,3.661607056901776,100.0,True,4.765302415840061,4.747246852095872,75.0,True,51.79059033626635,43.560416999422884,125.0,True,300.0,464.1382514766425,564.1382514766425,-6.053674870515067,-6.05367487051501,0.007699545632471327,0.0067492227887377965,0.08649675382847022,88.0,123.0,123.0,1.0,124.0,124.0
molicel_p30b_115s3p,molicel_p30b,Molicel,INR-18650-P30B,115,3,345,20.26875,243.15390114,3.726,3.6519975,8.9375,121,1.0,80.0,37.92757459629015,33.45250335153472,3471.8573629535495,bus_current+motor_voltage,False,1478.709784142588,1526.272607761744,162.05678946336195,75.82275735547768,0.07456065174626507,1.3635147087706463,100.0,4.49830061342942,3.8817529304444855,86.36396609449221,True,4.762526318348721,4.744481273140574,75.0,True,52.162682392289796,43.85553035275615,125.0,True,286.3639660944922,448.42075555785414,548.4207555578541,4.2098779657321685,3.658848459531067,100.0,True,4.762526318348721,4.744481273140574,75.0,True,51.75500792808339,43.53048908147042,125.0,True,300.0,462.05678946336195,562.056789463362,-13.636033905507816,-13.636033905507816,0.0045254982742042316,0.003973125297397573,0.05091434564550923,113.0,126.0,126.0,1.0,125.0,125.0
tenpower_30xg_110s3p,tenpower_30xg,Tenpower,INR18650-30XG,110,3,330,19.8,242.68515114,3.564,3.493215,8.4375,121,1.0,80.0,49.765714145743544,44.14924234043971,3471.8573629535495,bus_current+motor_voltage,False,1495.8300220504302,1543.9435195507365,154.1296266508531,76.70061970458431,0.07171645219159581,1.4013655175358566,100.0,4.348720256729743,3.75267440994222,95.74950643035092,True,4.761518095783005,4.743476870694804,75.0,True,51.88446292876441,43.62161864484964,125.0,True,295.74950643035095,449.87913308120403,549.879133081204,4.208727652792833,3.6578487106641577,100.0,True,4.761518095783005,4.743476870694804,75.0,True,51.74208659085555,43.51962110653173,125.0,True,300.0,454.1296266508531,554.1296266508531,-4.250493569649052,-4.250493569649052,0.003375185334868469,0.0029649027316818177,0.03799300841767206,77.0,125.0,125.0,1.0,126.0,126.0
ampace_jp30_110s3p,ampace_jp30,Ampace,JP30P1 (JP30),110,3,330,20.625,243.51015114,3.6432,3.493215,8.4375,121,1.0,80.0,45.299829729504665,40.11652616577922,3471.8573629535495,bus_current+motor_voltage,False,1496.6410899303205,1544.7806754966748,153.75857833281552,76.74220825949564,0.07175034638211658,1.3999444487387587,100.0,4.395737859092582,3.7932476689212993,92.73051496956592,True,4.7632917132504335,4.745243767987845,75.0,True,51.97378614791178,43.69671672203561,125.0,True,292.7305149695659,446.48909330238143,546.4890933023814,4.210752050233268,3.6596081354068,100.0,True,4.7632917132504335,4.745243767987845,75.0,True,51.764817695630384,43.53873995411428,125.0,True,300.0,453.75857833281555,553.7585783328155,-7.269485030434112,-7.269485030434112,0.00539958277530328,0.004738520199110141,0.06072411319250648,92.0,127.0,127.0,1.0,127.0,127.0
molicel_p30b_110s3p,molicel_p30b,Molicel,INR-18650-P30B,110,3,330,19.3875,242.27265114,3.564,3.493215,8.3125,121,1.0,80.0,36.27854944563737,31.979296147783582,3471.8573629535495,bus_current+motor_voltage,False,1499.8663608735603,1548.109687548983,152.2870482354321,76.90758820000693,0.07093881185996612,1.4129148645759457,100.0,4.525014385535074,3.904805249990398,84.7530925844777,True,4.760629796818837,4.74259193746426,75.0,True,52.20364618740301,43.88997047120023,125.0,True,284.7530925844777,437.0401408199098,537.0401408199098,4.207715200920367,3.6569687782756004,100.0,True,4.760629796818837,4.74259193746426,75.0,True,51.730702765225985,43.510046313345306,125.0,True,300.0,452.2870482354321,552.2870482354322,-15.246907415522287,-15.2469074155224,0.0023627334624025664,0.0020766037675139515,0.026609182788106978,119.0,128.0,128.0,1.0,128.0,128.0
