candidate_id,cell_id,manufacturer,cell_model,series_cells,parallel_cells,total_cells,pack_mass_kg,vehicle_mass_kg,nominal_pack_energy_kwh,model_usable_energy_kwh,endurance_terminal_power_limit_kw,pack_aware_curve_points,pack_aware_full_soc,pack_aware_terminal_power_limit_kw,pack_aware_maximum_achievable_terminal_power_kw,pack_aware_maximum_achievable_wheel_power_kw,pack_aware_maximum_tractive_force_n,pack_aware_active_limiter_at_peak_terminal_power,pack_aware_reaches_79p9kw_terminal,raw_endurance_time_s,projected_endurance_time_s,endurance_points,projected_average_lap_s,projected_terminal_energy_kwh_per_lap,efficiency_factor,efficiency_points,pack_aware_acceleration_raw_time_s,pack_aware_acceleration_projected_time_s,pack_aware_acceleration_points,pack_aware_acceleration_converged,pack_aware_skidpad_raw_time_s,pack_aware_skidpad_projected_time_s,pack_aware_skidpad_points,pack_aware_skidpad_converged,pack_aware_autocross_raw_time_s,pack_aware_autocross_projected_time_s,pack_aware_autocross_points,pack_aware_autocross_converged,pack_aware_nonenergy_points,pack_aware_performance_points_excluding_efficiency,pack_aware_full_dynamic_points,mass_isolated_acceleration_raw_time_s,mass_isolated_acceleration_projected_time_s,mass_isolated_acceleration_points,mass_isolated_acceleration_converged,mass_isolated_skidpad_raw_time_s,mass_isolated_skidpad_projected_time_s,mass_isolated_skidpad_points,mass_isolated_skidpad_converged,mass_isolated_autocross_raw_time_s,mass_isolated_autocross_projected_time_s,mass_isolated_autocross_points,mass_isolated_autocross_converged,mass_isolated_sprint_nonenergy_points,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency,mass_isolated_sprint_hybrid_full_dynamic_points,pack_aware_minus_mass_isolated_nonenergy_points,pack_aware_minus_mass_isolated_full_dynamic_points,mass_isolated_acceleration_raw_time_s_delta_vs_lightest_s,mass_isolated_skidpad_raw_time_s_delta_vs_lightest_s,mass_isolated_autocross_raw_time_s_delta_vs_lightest_s,pack_aware_nonenergy_points_rank,pack_aware_performance_points_excluding_efficiency_rank,pack_aware_full_dynamic_points_rank,mass_isolated_sprint_nonenergy_points_rank,mass_isolated_sprint_hybrid_performance_points_excluding_efficiency_rank,mass_isolated_sprint_hybrid_full_dynamic_points_rank,terminal_energy_kwh,terminal_discharge_energy_kwh,terminal_regenerated_energy_kwh,pack_resistive_heat_kwh,regen_pack_resistive_heat_kwh,regen_active_rms_terminal_power_kw,regen_whole_event_rms_terminal_power_kw,regen_active_rms_error_kw,peak_pack_charge_current_a,maximum_terminal_voltage_v,adiabatic_cell_temperature_rise_c
ampace_jp30_140s3p,ampace_jp30,Ampace,JP30P1 (JP30),140,3,420,26.25,249.13515114,4.6368,4.44591,15.84375,121,1.0,80.0,57.654325403491285,51.17813733069747,3471.857362953549,bus_current+motor_voltage,False,1345.5126883350845,1421.423975923383,213.14601969983477,70.61404671590702,0.09554253242762331,1.1425658719685654,100.0,4.310392340513554,3.719599808248004,98.25926298611598,True,4.775282174005206,4.757188797307299,75.0,True,51.99217216699586,43.71217468127061,125.0,True,298.259262986116,511.4052826859508,611.4052826859509,4.224543682909956,3.671594585936784,100.0,True,4.775282174005206,4.757188797307299,75.0,True,51.91856408229543,43.668054114694414,125.0,True,300.0,513.1460196998348,613.1460196998348,-1.7407370138840292,-1.7407370138839724,0.0191912154519915,0.0167289809538822,0.2144704998575548,48.0,88.0,88.0,1.0,93.0,93.0,3.810634276463363,4.293052240047922,0.4824179635845583,0.1317061929367792,0.007728253838478,8.517144702089759,3.4577908547804195,-0.057122440320203,20.55528260436385,587.999980948235,22.578204503447868
ampace_jp50_125s2p,ampace_jp50,Ampace,JP50P1 (JP50),125,2,250,22.5,245.38515114,4.475,4.410625,15.421875,121,1.0,80.0,38.56103950150256,33.996298228037006,3471.857362953549,bus_current+motor_voltage,False,1347.3610394399288,1423.3766075106787,212.12578712069677,70.71105029855354,0.09377415596456976,1.1625152125798226,100.0,4.495333738259832,3.87919270217752,86.54405357471438,True,4.767308109777137,4.749244946528955,75.0,True,52.20566672339236,43.891669227348224,125.0,True,286.5440535747144,498.66984069541115,598.6698406954112,4.215351276535004,3.663605370530031,100.0,True,4.767308109777137,4.749244946528955,75.0,True,51.81630187327428,43.58204265123511,125.0,True,300.0,512.1257871206967,612.1257871206967,-13.455946425285616,-13.45594642528556,0.0099988090770395,0.0087549167258131,0.1122082908363992,112.0,100.0,100.0,1.0,95.0,95.0,3.740104055078372,4.2174299550294645,0.4773258999510927,0.1730358802791072,0.0101463081793175,8.46674278748595,3.431708451224332,-0.1075243549240116,22.853117022020104,524.9999812592577,34.60717605582145
tenpower_50xg_125s2p,tenpower_50xg,Tenpower,INR21700-50XG,125,2,250,23.4375,246.32265114,4.5,4.410625,15.375,121,1.0,80.0,38.56103950150256,33.996298228037006,3471.857362953549,bus_current+motor_voltage,False,1348.824227722993,1424.9223461163926,211.32013534167388,70.78784009523865,0.09366804562489045,1.162569638146258,100.0,4.498420479770138,3.881856367622061,86.35669527459525,True,4.769308864588526,4.751238120550526,75.0,True,52.23311840874023,43.91474910293732,125.0,True,286.35669527459527,497.67683061626917,597.6768306162692,4.217650163841509,3.665603357252808,100.0,True,4.769308864588526,4.751238120550526,75.0,True,51.84195378986316,43.60361815705944,125.0,True,300.0,511.3201353416739,611.3201353416739,-13.643304725404732,-13.643304725404732,0.0122976963835448,0.0107556715372023,0.1378602074252768,114.0,101.0,101.0,1.0,96.0,96.0,3.735871932617358,4.213203421538903,0.477331488921545,0.1723356373659017,0.0101408591661584,8.463467988137412,3.4295838290821674,-0.1107991542725503,22.84436834344376,524.9999813758457,33.088442374253134
molicel_p30b_140s3p,molicel_p30b,Molicel,INR-18650-P30B,140,3,420,24.675,247.56015114,4.536,4.44591,15.28125,121,1.0,80.0,46.17269901851338,40.81557874336524,3471.857362953549,bus_current+motor_voltage,False,1351.3097489854022,1427.548095799532,209.95557195776138,70.91828309741821,0.09352041603409626,1.1622631098095915,100.0,4.399198191786169,3.79623372026112,92.51087710878474,True,4.771942414058345,4.753861691593758,75.0,True,52.074687678390745,43.78154921012127,125.0,True,292.5108771087847,502.4664490665461,602.4664490665461,4.22068379888078,3.668239920825568,100.0,True,4.771942414058345,4.753861691593758,75.0,True,51.87572643060206,43.63202390227699,125.0,True,300.0,509.9555719577614,609.9555719577613,-7.489122891215288,-7.489122891215175,0.0153313314228151,0.0133892210070216,0.1716328481641795,94.0,96.0,96.0,1.0,97.0,97.0,3.729983849429624,4.203491938959148,0.4735080895295253,0.2151895924761173,0.0122950952233297,8.42561838155313,3.408307240381424,-0.1486487608568314,20.26773685546763,587.9999722553895,39.244302579231125
molicel_p50b_125s2p,molicel_p50b,Molicel,INR-21700-P50B,125,2,250,22.1875,245.07265114,4.5,4.410625,14.859375,121,1.0,80.0,50.90399879735011,45.13068378423005,3471.857362953549,bus_current+motor_voltage,False,1354.660637809662,1431.0880354498597,208.123843484838,71.09414158023111,0.09147861872866038,1.1852656094769984,100.0,4.346180531068594,3.750482785065426,95.9144412068066,True,4.76664009733495,4.748579465162486,75.0,True,51.9386313030475,43.66716045124422,125.0,True,295.9144412068066,504.0382846916446,604.0382846916445,4.214584944505554,3.662939343441297,100.0,True,4.76664009733495,4.748579465162486,75.0,True,51.80773810013192,43.57483976888239,125.0,True,300.0,508.123843484838,608.1238434848381,-4.0855587931934,-4.085558793193513,0.0092324770475897,0.0080869042836262,0.1036445176940361,74.0,95.0,95.0,1.0,98.0,98.0,3.648548465627352,4.116354920941662,0.4678064553143095,0.2660796462035902,0.0151342938004624,8.36430592815427,3.3787119490672617,-0.2099612142556921,22.493077547437927,524.9999735761348,53.96544937086901
tenpower_30xg_135s3p,tenpower_30xg,Tenpower,INR18650-30XG,135,3,405,24.3,247.18515114,4.374,4.2871275,14.953125,121,1.0,80.0,61.076105941674975,54.28603702490272,3471.857362953549,bus_current+motor_voltage,False,1355.414138126208,1431.8840468327994,207.71319765686067,71.13368613972452,0.09186710873928905,1.1795972024315922,100.0,4.286767351305419,3.6992129157365055,99.8286120931802,True,4.771145255668538,4.753067553609134,75.0,True,51.91915975613797,43.65078983958579,125.0,True,299.8286120931802,507.5418097500409,607.5418097500409,4.219764532127738,3.667440976587601,100.0,True,4.771145255668538,4.753067553609134,75.0,True,51.86550282173499,43.62342495288103,125.0,True,300.0,507.71319765686064,607.7131976568606,-0.1713879068198025,-0.1713879068197457,0.0144120646697736,0.0125920626172142,0.1614092392971144,29.0,92.0,92.0,1.0,99.0,99.0,3.664043065916356,4.143039850255334,0.4789967843389776,0.1254262057409956,0.0079440639642643,8.492321777750089,3.433654583061464,-0.0819453646598731,21.27806607713101,566.9999818423667,23.22707513722141
reliance_rs50_120s2p,reliance_rs50,Reliance,INR21700-RS50,120,2,240,20.1,242.98515114,4.32,4.2342,14.484375,121,1.0,80.0,37.01859698430389,32.6199333456733,3471.857362953549,bus_current+motor_voltage,False,1358.2251930080029,1434.8536961280163,206.18523749717752,71.2812135190387,0.0894652658169768,1.2087585396984668,100.0,4.514099154840503,3.895386086538174,85.40899091116832,True,4.762163505753348,4.744119835229402,75.0,True,52.19438211114272,43.88218174257297,125.0,True,285.4089909111683,491.5942284083458,591.5942284083458,4.209463878342188,3.658488571899816,100.0,True,4.762163505753348,4.744119835229402,75.0,True,51.75035805607119,43.526578132347616,125.0,True,300.0,506.1852374971775,606.1852374971775,-14.591009088831695,-14.591009088831697,0.0041114108842235,0.0036103127020243,0.0462644736333146,115.0,106.0,106.0,1.0,101.0,101.0,3.5682475627630628,4.037036571019068,0.4687890082560052,0.162797886525414,0.010311233475974,8.46692662348087,3.381890958366419,-0.1073405189290923,23.727850239990804,503.9999822592962,36.44728802807776
ampace_jp30_135s3p,ampace_jp30,Ampace,JP30P1 (JP30),135,3,405,25.3125,248.19765114,4.4712,4.2871275,14.90625,121,1.0,80.0,55.595245145216616,49.33499245344455,3471.857362953549,bus_current+motor_voltage,False,1357.0180994652028,1433.5785006446938,206.84058251752882,71.21786386759302,0.0917001232673683,1.1803484498945034,100.0,4.320476244970794,3.728301588996128,97.59464060690284,True,4.7732958297446,4.755209979235439,75.0,True,51.98100320934883,43.702784432559575,125.0,True,297.59464060690283,504.4352231244317,604.4352231244317,4.222246301271655,3.6695979078058087,100.0,True,4.7732958297446,4.755209979235439,75.0,True,51.893085113757245,43.64662407330982,125.0,True,300.0,506.8405825175288,606.8405825175288,-2.4053593930971715,-2.4053593930971147,0.0168938338136905,0.0147426366932768,0.1889915313193668,57.0,94.0,94.0,1.0,100.0,100.0,3.657382989541945,4.136291244740952,0.4789082551990071,0.124825941651018,0.0079375787164583,8.485720881757063,3.431194650895293,-0.0885462606528992,21.265207320592616,566.9999818696165,22.191278515736546
ampace_jp50_120s2p,ampace_jp50,Ampace,JP50P1 (JP50),120,2,240,21.6,244.48515114,4.296,4.2342,14.484375,121,1.0,80.0,37.01859698430389,32.6199333456733,3471.857362953549,bus_current+motor_voltage,False,1359.588047974335,1436.2934408005456,205.44672640905222,71.35273770836363,0.08958992968738456,1.2058665821508865,100.0,4.519143568927602,3.8997391013425897,85.1054773088141,True,4.765382739297461,4.747326871210508,75.0,True,52.23884847784024,43.91956663163435,125.0,True,285.1054773088141,490.5522037178663,590.5522037178663,4.213143999303704,3.6616870030706328,100.0,True,4.765382739297461,4.747326871210508,75.0,True,51.79161996002769,43.56128300307539,125.0,True,300.0,505.4467264090522,605.4467264090522,-14.894522691185898,-14.894522691185898,0.0077915318457399,0.0068295462461378,0.0875263775898105,117.0,107.0,107.0,1.0,102.0,102.0,3.573219677333841,4.042108427371035,0.4688887500371943,0.1631106156010921,0.0103158407124815,8.48481346872821,3.38023739532779,-0.089453673681751,23.737597227288564,503.9999819701533,33.981378250227536
molicel_p30b_135s3p,molicel_p30b,Molicel,INR-18650-P30B,135,3,405,23.79375,246.67890114,4.374,4.2871275,14.484375,121,1.0,80.0,44.52367412203672,39.34327806118388,3471.857362953549,bus_current+motor_voltage,False,1361.8685351573713,1438.7025887683471,204.2142698779145,71.47242028726016,0.08988431362019943,1.1999045531289996,100.0,4.415204304996185,3.8100459978738055,91.49939963745337,True,4.770067870656686,4.751994250771311,75.0,True,52.07982031888068,43.7858644535189,125.0,True,291.4993996374534,495.7136695153679,595.7136695153679,4.218523555087452,3.666362430613318,100.0,True,4.770067870656686,4.751994250771311,75.0,True,51.85168651419667,43.61180422962119,125.0,True,300.0,504.2142698779145,604.2142698779145,-8.500600362546606,-8.500600362546606,0.0131710876294874,0.0115146776053629,0.147592931758794,95.0,104.0,104.0,1.0,104.0,104.0,3.5849609351414484,4.0502556004585895,0.4652946653171418,0.2045752566161331,0.0124498932038867,8.433922561997433,3.3592101076868826,-0.1403445804125294,20.96715039023601,566.99997295489,38.690355861207216
tenpower_50xg_120s2p,tenpower_50xg,Tenpower,INR21700-50XG,120,2,240,22.5,245.38515114,4.32,4.2342,14.4375,121,1.0,80.0,37.01859698430389,32.6199333456733,3471.857362953549,bus_current+motor_voltage,False,1361.1466245464967,1437.9399493226792,204.60396935919397,71.43453359169575,0.0894549338640266,1.2063034897140432,100.0,4.522170012687759,3.90235073358872,84.92370645550263,True,4.767308109777137,4.749244946528955,75.0,True,52.26545682670802,43.94193747603671,124.95709581685192,True,284.8808022723546,489.48477163154854,589.4847716315485,4.215351276535004,3.663605370530031,100.0,True,4.767308109777137,4.749244946528955,75.0,True,51.81630187327428,43.58204265123511,125.0,True,300.0,504.60396935919397,604.603969359194,-15.119197727645428,-15.119197727645542,0.0099988090770395,0.0087549167258131,0.1122082908363992,118.0,108.0,108.0,1.0,103.0,103.0,3.567835481430756,4.035799977034185,0.4679644956034288,0.1622459779480951,0.0102892304211015,8.473833621518947,3.374744166206721,-0.1004335208910145,23.72601198366788,503.9999819599217,32.44919558961903
molicel_p50b_120s2p,molicel_p50b,Molicel,INR-21700-P50B,120,2,240,21.3,244.18515114,4.32,4.2342,13.96875,121,1.0,80.0,48.86783750530029,43.30777449902308,3471.857362953549,bus_current+motor_voltage,False,1367.7512832905772,1444.9172304535207,201.05399807140194,71.78115364599952,0.08745742107849777,1.227897162883306,100.0,4.361449745007939,3.763659164558092,94.92572259843948,True,4.76473992700326,4.746686494509548,75.0,True,51.93846934719262,43.66702428761951,125.0,True,294.9257225984395,495.9797206698414,595.9797206698414,4.21240807471923,3.661047403406663,100.0,True,4.76473992700326,4.746686494509548,75.0,True,51.783380205509424,43.55435264872997,125.0,True,300.0,501.0539980714019,601.0539980714019,-5.074277401560494,-5.074277401560494,0.0070556072612655,0.006186733951937,0.0792866230715461,82.0,103.0,103.0,1.0,106.0,106.0,3.48816634879628,3.94109768177466,0.4529313329783798,0.2494713713732604,0.0151136883742265,8.30294203606527,3.2983524018055244,-0.2713251063446922,23.3523242878617,503.99997422209634,52.70521930420994
tenpower_30xg_130s3p,tenpower_30xg,Tenpower,INR18650-30XG,130,3,390,23.4,246.28515114,4.212,4.128345,14.109375,121,1.0,80.0,58.81402764622042,52.25882881716458,3471.857362953549,bus_current+motor_voltage,False,1367.657372163892,1444.81802103823,201.10423454061782,71.77622508252749,0.08801190770754114,1.2202450319783034,100.0,4.295884615408494,3.707080546135437,99.220929669086,True,4.769228928364864,4.751158487202413,75.0,True,51.9062866151768,43.639966806753385,125.0,True,299.220929669086,500.3251642097038,600.3251642097039,4.217558221178192,3.665523448933664,100.0,True,4.769228928364864,4.751158487202413,75.0,True,51.840928837218286,43.60275608222451,125.0,True,300.0,501.1042345406178,601.1042345406179,-0.7790703309140099,-0.7790703309140099,0.0122057537202273,0.0106757353135407,0.1368352547804079,37.0,98.0,98.0,1.0,105.0,105.0,3.5102815858617613,3.976374076384343,0.4660924905225814,0.1181882725019031,0.0079759220537309,8.467084644825485,3.365535706751169,-0.1071824975844766,22.03824408193734,545.9999824478468,22.72851394267369
ampace_jp30_130s3p,ampace_jp30,Ampace,JP30P1 (JP30),130,3,390,24.375,247.26015114,4.3056,4.128345,14.109375,121,1.0,80.0,53.53616159824291,47.4915171672099,3471.857362953549,bus_current+motor_voltage,False,1368.4660826913812,1445.6723574880607,200.6718519026591,71.81866713711594,0.08809399569979495,1.2183875341911004,100.0,4.331970057269602,3.738220032294399,96.84086566592578,True,4.771304748757689,4.753226442384564,75.0,True,51.97248972265471,43.69562675858657,125.0,True,296.8408656659258,497.5127175685849,597.5127175685849,4.219948395993219,3.667600774573779,100.0,True,4.771304748757689,4.753226442384564,75.0,True,51.86754829753356,43.625145376961335,125.0,True,300.0,500.6718519026591,600.6718519026591,-3.159134334074224,-3.159134334074224,0.0145959285352548,0.0127515557063659,0.163454715095682,64.0,102.0,102.0,1.0,107.0,107.0,3.5135555970170063,3.979757511835429,0.4662019148184228,0.1183362493564596,0.0079788594635316,8.464913933919426,3.3646721084421825,-0.1093532084905355,22.044785294079706,545.9999822826234,21.84669218888486
reliance_rs50_115s2p,reliance_rs50,Reliance,INR21700-RS50,115,2,230,19.2625,242.14765114,4.14,4.057775,13.546875,121,1.0,80.0,35.47615661478713,31.243417908207288,3471.857362953549,bus_current+motor_voltage,False,1372.6376979650236,1450.0793274257585,198.44956161733398,72.03759828385844,0.08538096157934595,1.2532820798486142,100.0,4.54047787683584,3.9181492787314847,83.8292867756475,True,4.760360417836014,4.742323579148956,75.0,True,52.23714490635461,43.91813436190493,125.0,True,283.8292867756475,482.2788483929815,582.2788483929814,4.207408359070969,3.656702098852319,100.0,True,4.760360417836014,4.742323579148956,75.0,True,51.72725069094612,43.50714281689609,125.0,True,300.0,498.449561617334,598.449561617334,-16.170713224352482,-16.17071322435254,0.0020558916130051,0.0018072247846907,0.0231571085082435,120.0,113.0,113.0,1.0,108.0,108.0,3.4053484922866684,3.855478927950693,0.4501304356640246,0.1517900936485109,0.0103068323049486,8.403556247150451,3.297815904667375,-0.1707108952595106,24.68926272874299,482.9999827238908,35.460372299457454
molicel_p30b_130s3p,molicel_p30b,Molicel,INR-18650-P30B,130,3,390,22.9125,245.79765114,4.212,4.128345,13.640625,121,1.0,80.0,42.8746496152927,37.87084625972268,3471.857362953549,bus_current+motor_voltage,False,1373.9348814158604,1451.4496955197765,197.76128054494598,72.10567595684554,0.08622613089092544,1.2398260158499366,100.0,4.432916987643321,3.8253309384947793,90.3885926551438,True,4.768189046320757,4.750122545234904,75.0,True,52.08978725320608,43.79424410676496,125.0,True,290.3885926551438,488.14987320008976,588.1498732000898,4.216362863255535,3.6644845510060975,100.0,True,4.768189046320757,4.750122545234904,75.0,True,51.82759597162943,43.59154197593461,125.0,True,300.0,497.761280544946,597.761280544946,-9.611407344856218,-9.611407344856161,0.0110103957975704,0.0096358532694331,0.1235023891915503,97.0,110.0,110.0,1.0,109.0,109.0,3.439057365877176,3.888200505936263,0.4491431400590863,0.1921349895775998,0.0124714603052659,8.379730617116257,3.290360110448793,-0.1945365252937048,21.712117361384948,545.9999741128836,37.73518616908672
ampace_jp50_115s2p,ampace_jp50,Ampace,JP50P1 (JP50),115,2,230,20.7,243.58515114,4.117,4.057775,13.5,121,1.0,80.0,35.47615661478713,31.243417908207288,3471.857362953549,bus_current+motor_voltage,False,1374.110724228134,1451.6354590517938,197.66807897215577,72.11490438900245,0.08534023542188328,1.252536031549642,100.0,4.545421503611314,3.9224153203707264,83.53527507635036,True,4.763452755431729,4.745404199985963,75.0,True,52.28024699877739,43.954372243774166,124.84908664578388,True,283.38436172213426,481.05244069429,581.05244069429,4.210936053008656,3.659768054121015,100.0,True,4.763452755431729,4.745404199985963,75.0,True,51.76688177573533,43.540476026043706,125.0,True,300.0,497.66807897215574,597.6680789721557,-16.61563827786574,-16.61563827786574,0.005583585550692,0.0048995623804053,0.0627881932974503,122.0,114.0,114.0,1.0,110.0,110.0,3.4037241634392674,3.853701219359781,0.4499770559205135,0.1512866929750388,0.0103024185503129,8.403638627713903,3.2956658249016466,-0.1706285146960588,24.68521632489447,482.9999828362244,32.88841151631278
tenpower_50xg_115s2p,tenpower_50xg,Tenpower,INR21700-50XG,115,2,230,21.5625,244.44765114,4.14,4.057775,13.5,121,1.0,80.0,35.47615661478713,31.243417908207288,3471.857362953549,bus_current+motor_voltage,False,1374.827135515798,1452.3922889128096,197.2886075329893,72.15250247378714,0.08540401654008904,1.2509484181818569,100.0,4.548388312842151,3.924975491736662,83.35913726848416,True,4.765302415840061,4.747246852095872,75.0,True,52.30604600283756,43.97606263532886,124.66082874721891,True,283.01996601570306,480.3085735486924,580.3085735486924,4.213052013090436,3.661607056901776,100.0,True,4.765302415840061,4.747246852095872,75.0,True,51.79059033626635,43.56041699942288,125.0,True,300.0,497.2886075329893,597.2886075329893,-16.980033984296938,-16.980033984296938,0.0076995456324713,0.0067492227887377,0.0864967538284702,123.0,115.0,115.0,1.0,111.0,111.0,3.4062680201808724,3.8566368807453353,0.4503688605644622,0.1514730146933073,0.0103171101891762,8.428956640302847,3.29676158446482,-0.1453105021071152,24.6904432256864,482.99998279542586,31.61175958816849
molicel_p50b_115s2p,molicel_p50b,Molicel,INR-21700-P50B,115,2,230,20.4125,243.29765114,4.14,4.057775,12.9375,121,1.0,80.0,46.83167963674738,41.48446924519443,3471.857362953549,bus_current+motor_voltage,False,1383.897839983994,1461.9747454153664,192.51798132668335,72.62854343171816,0.08354201101480452,1.270447833152479,100.0,4.378743388206295,3.778582500264662,93.81424480630274,True,4.76283525042034,4.744789034679407,75.0,True,51.94250373230342,43.67041617796269,125.0,True,293.8142448063027,486.3322261329861,586.3322261329861,4.210230680743864,3.6591550077939146,100.0,True,4.76283525042034,4.744789034679407,75.0,True,51.75896732497768,43.53381928061784,125.0,True,300.0,492.51798132668335,592.5179813266834,-6.1857551936972754,-6.185755193697332,0.0048782132858997,0.0042820573690161,0.0548737425398044,89.0,111.0,111.0,1.0,114.0,114.0,3.3320034816834405,3.759461801244256,0.4274583195608157,0.2294733676668366,0.0147874370444203,8.259415428214,3.1817254383987885,-0.3148517141959619,24.28257020990437,482.99997596868354,50.58812759342388
tenpower_30xg_125s3p,tenpower_30xg,Tenpower,INR18650-30XG,125,3,375,22.5,245.38515114,4.05,3.9695625,13.171875,121,1.0,80.0,56.55194851595368,50.2315176285761,3471.857362953549,bus_current+motor_voltage,False,1381.9714991166722,1459.9397240303208,193.52587917773567,72.52744685702578,0.08420266961748629,1.2622368248923603,100.0,4.3064402881743415,3.716189433515998,98.5205886834644,True,4.767308109777137,4.749244946528955,75.0,True,51.89580253089292,43.63115236210741,125.0,True,298.52058868346444,492.0464678612001,592.0464678612001,4.215351276535004,3.663605370530031,100.0,True,4.767308109777137,4.749244946528955,75.0,True,51.81630187327428,43.58204265123511,125.0,True,300.0,493.52587917773565,593.5258791777356,-1.4794113165355611,-1.4794113165355611,0.0099988090770395,0.0087549167258131,0.1122082908363992,43.0,105.0,105.0,1.0,112.0,112.0,3.3583532994290257,3.8047594315000457,0.44640613207102,0.1099171954917336,0.0079307099599327,8.462330328793184,3.278581231949886,-0.1119368136167775,22.85705963469874,524.9999836147118,21.98343909834672
ampace_jp30_125s3p,ampace_jp30,Ampace,JP30P1 (JP30),125,3,375,23.4375,246.32265114,4.14,3.9695625,13.171875,121,1.0,80.0,51.47707909840328,45.64778138293696,3471.857362953549,bus_current+motor_voltage,False,1382.869160322501,1460.8880295879594,193.05585653751035,72.57455714507657,0.08425842815821781,1.2605827188138425,100.0,4.345037694154677,3.749496588072194,95.98872218459157,True,4.769308864588526,4.751238120550526,75.0,True,51.96715060870676,43.69113792359836,125.0,True,295.98872218459155,489.0445787221019,589.044578722102,4.217650163841509,3.665603357252808,100.0,True,4.769308864588526,4.751238120550526,75.0,True,51.84195378986316,43.60361815705944,125.0,True,300.0,493.05585653751035,593.0558565375104,-4.011277815408448,-4.011277815408448,0.0122976963835448,0.0107556715372023,0.1378602074252768,73.0,109.0,109.0,1.0,113.0,113.0,3.360577182354445,3.807374518918986,0.4467973365645417,0.1100244177907314,0.0079389384456455,8.463534739870925,3.2789077955628385,-0.1107324025390372,22.861526032246328,524.9999835322294,21.12468821582043
molicel_p30b_125s3p,molicel_p30b,Molicel,INR-18650-P30B,125,3,375,22.03125,244.91640114,4.05,3.9695625,12.65625,121,1.0,80.0,41.22562273647963,36.39826767428888,3471.857362953549,bus_current+motor_voltage,False,1390.6186079996046,1469.0746864837993,189.02341461251945,72.98125703355595,0.08263211288254728,1.2782296860771414,100.0,4.4525206855572375,3.8422477073736103,89.16949886320975,True,4.766305884520048,4.74824651866822,75.0,True,52.10618452224092,43.808030033731896,125.0,True,289.1694988632097,478.19291347572914,578.1929134757291,4.214201747317235,3.662606302803637,100.0,True,4.766305884520048,4.74824651866822,75.0,True,51.80345370543165,43.57123621815007,125.0,True,300.0,489.02341461251945,589.0234146125194,-10.830501136790248,-10.830501136790303,0.0088492798592705,0.0077526914687249,0.0993601229937723,101.0,117.0,117.0,1.0,115.0,115.0,3.2957129530280898,3.71993607890273,0.4242231258746403,0.1771815572644698,0.0122215247491836,8.414107748267357,3.1803343110674915,-0.1601593941426049,22.51315530698412,524.9999754851435,36.19027552635979
ampace_jp50_110s2p,ampace_jp50,Ampace,JP50P1 (JP50),110,2,220,19.8,242.68515114,3.938,3.88135,12.375,121,1.0,80.0,33.93371404296415,29.866735380685533,3471.857362953549,bus_current+motor_voltage,False,1393.4836219549816,1472.1013391217368,187.5439542449588,73.13161624684368,0.08123495761031485,1.2975406328964272,100.0,4.574467786210691,3.947480451025188,81.82064481153313,True,4.761518095783005,4.743476870694804,75.0,True,52.333062917752486,43.99877697971742,124.46388259610842,True,281.2845274076416,468.8284816526004,568.8284816526004,4.208727652792833,3.6578487106641577,100.0,True,4.761518095783005,4.743476870694804,75.0,True,51.74208659085555,43.51962110653173,125.0,True,300.0,487.5439542449588,587.5439542449587,-18.715472592358424,-18.71547259235831,0.0033751853348684,0.0029649027316818,0.037993008417672,126.0,122.0,122.0,1.0,116.0,116.0,3.2399885794466847,3.666153017771654,0.4261644383249686,0.1381753703637357,0.0101839450676793,8.44719362239228,3.1880238363290787,-0.1270735200176815,25.721922360719336,461.9999838330476,31.40349326448541
tenpower_50xg_110s2p,tenpower_50xg,Tenpower,INR21700-50XG,110,2,220,20.625,243.51015114,3.96,3.88135,12.375,121,1.0,80.0,33.93371404296415,29.866735380685533,3471.857362953549,bus_current+motor_voltage,False,1394.2592570625302,1472.9207340988305,187.14447101564306,73.17232246551688,0.08128693619493303,1.2959895577098863,100.0,4.577374351585886,3.9499886357003087,81.65026514936089,True,4.7632917132504335,4.745243767987845,75.0,True,52.35813416126538,44.01985551000833,124.28130169431564,True,280.93156684367653,468.0760378593196,568.0760378593196,4.210752050233268,3.6596081354068,100.0,True,4.7632917132504335,4.745243767987845,75.0,True,51.764817695630384,43.53873995411428,125.0,True,300.0,487.14447101564303,587.144471015643,-19.068433156323465,-19.068433156323408,0.0053995827753032,0.0047385201991101,0.0607241131925064,127.0,123.0,123.0,1.0,117.0,117.0,3.242061701972908,3.668351907396961,0.4262902054240537,0.1382786549633074,0.0101868183822322,8.445526190927643,3.187297575474222,-0.1287409514823192,25.72664637070422,461.9999839384817,30.169888355630707
