parameter,parameter_label,parameter_group,parameter_unit,metric,metric_display_name,parameter_low,parameter_baseline,parameter_high,response_low,response_baseline,response_high,signed_response_span,slope_per_unit,signed_effect_pct_span,abs_effect_pct_span,low_delta_from_baseline_pct,high_delta_from_baseline_pct,direction,rank_within_metric
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_lateral_g__15mps,lat 15,0.9,1.0,1.1,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_accel_g__15mps,accel 15,0.9,1.0,1.1,1.3825,1.3825,1.3825,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_brake_g__15mps,brake 15,0.9,1.0,1.1,1.8,1.8800000000000001,1.96,0.15999999999999992,0.7999999999999994,8.510638297872337,8.510638297872337,-4.255319148936174,4.255319148936162,increases_with_parameter,5
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,ggv_area_g2__15mps,area 15,0.9,1.0,1.1,7.806,7.963866666666668,8.114266666666666,0.3082666666666656,1.5413333333333274,3.8708165212878023,3.8708165212878023,-1.982286661420766,1.8885298598670364,increases_with_parameter,10
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_lateral_g__20mps,lat 20,0.9,1.0,1.1,1.9200000000000002,1.9200000000000002,1.9200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_accel_g__20mps,accel 20,0.9,1.0,1.1,1.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_brake_g__20mps,brake 20,0.9,1.0,1.1,1.96,2.06,2.14,0.18000000000000016,0.9000000000000005,8.73786407766991,8.73786407766991,-4.854368932038839,3.883495145631071,increases_with_parameter,5
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,ggv_area_g2__20mps,area 20,0.9,1.0,1.1,8.826,9.0212,9.1908,0.3647999999999989,1.8239999999999938,4.04380791912383,4.04380791912383,-2.163791956724159,1.8800159623996706,increases_with_parameter,12
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_lateral_g__25mps,lat 25,0.9,1.0,1.1,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_accel_g__25mps,accel 25,0.9,1.0,1.1,1.0675000000000001,1.0675000000000001,1.0675000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,max_brake_g__25mps,brake 25,0.9,1.0,1.1,2.18,2.28,2.3600000000000003,0.18000000000000016,0.9000000000000005,7.89473684210527,7.89473684210527,-4.385964912280687,3.5087719298245843,increases_with_parameter,5
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,ggv_area_g2__25mps,area 25,0.9,1.0,1.1,9.717333333333336,9.950933333333335,10.141866666666669,0.42453333333333276,2.122666666666663,4.2662664808661095,4.2662664808661095,-2.347518490727829,1.9187479901382811,increases_with_parameter,11
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,mean_max_lateral_g,mean lat,0.9,1.0,1.1,1.8026666666666666,1.8026666666666666,1.8026666666666666,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,mean_max_accel_g,mean accel,0.9,1.0,1.1,1.3265,1.3265,1.3265,0.0,0.0,0.0,0.0,0.0,0.0,flat,17
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,mean_max_brake_g,mean brake,0.9,1.0,1.1,1.844,1.932,2.0119999999999996,0.16799999999999948,0.8399999999999971,8.695652173913016,8.695652173913016,-4.554865424430635,4.140786749482382,increases_with_parameter,5
longitudinal_mu_scale,longitudinal tire peak scale,tires,scale,mean_ggv_area_g2,mean area,0.9,1.0,1.1,7.999786666666668,8.17792,8.331306666666666,0.3315199999999985,1.657599999999992,4.053842541868818,4.053842541868818,-2.178222987426294,1.8756195544425247,increases_with_parameter,11
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_lateral_g__05mps,lat 5,0.5,1.0,1.5,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_accel_g__05mps,accel 5,0.5,1.0,1.5,1.4349999999999998,1.4349999999999998,1.4349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_brake_g__05mps,brake 5,0.5,1.0,1.5,1.6400000000000001,1.6800000000000002,1.74,0.09999999999999987,0.09999999999999987,5.952380952380944,5.952380952380944,-2.3809523809523827,3.571428571428561,increases_with_parameter,6
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,ggv_area_g2__05mps,area 5,0.5,1.0,1.5,6.663866666666667,6.750266666666667,6.828133333333334,0.16426666666666634,0.16426666666666634,2.4334841092697523,2.4334841092697523,-1.2799494340964215,1.153534675173331,increases_with_parameter,12
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_lateral_g__10mps,lat 10,0.5,1.0,1.5,1.6533333333333335,1.6533333333333335,1.6533333333333335,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_accel_g__10mps,accel 10,0.5,1.0,1.5,1.4175,1.4175,1.4175,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_brake_g__10mps,brake 10,0.5,1.0,1.5,1.7200000000000002,1.76,1.8,0.07999999999999985,0.07999999999999985,4.545454545454537,4.545454545454537,-2.2727272727272623,2.2727272727272747,increases_with_parameter,7
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,ggv_area_g2__10mps,area 10,0.5,1.0,1.5,7.118000000000001,7.203333333333334,7.2822666666666676,0.16426666666666634,0.16426666666666634,2.280425728829241,2.280425728829241,-1.1846367422489514,1.0957889865802894,increases_with_parameter,13
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_lateral_g__15mps,lat 15,0.5,1.0,1.5,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_accel_g__15mps,accel 15,0.5,1.0,1.5,1.3825,1.3825,1.3825,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_brake_g__15mps,brake 15,0.5,1.0,1.5,1.8399999999999999,1.8800000000000001,1.9200000000000002,0.0800000000000003,0.0800000000000003,4.255319148936185,4.255319148936185,-2.127659574468099,2.127659574468087,increases_with_parameter,7
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,ggv_area_g2__15mps,area 15,0.5,1.0,1.5,7.878533333333334,7.963866666666668,8.056666666666668,0.17813333333333414,0.17813333333333414,2.2367694084950456,2.2367694084950456,-1.0715063034706804,1.1652631050243654,increases_with_parameter,15
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_lateral_g__20mps,lat 20,0.5,1.0,1.5,1.9200000000000002,1.9200000000000002,1.9200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_accel_g__20mps,accel 20,0.5,1.0,1.5,1.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_brake_g__20mps,brake 20,0.5,1.0,1.5,2.02,2.06,2.1,0.08000000000000007,0.08000000000000007,3.883495145631071,3.883495145631071,-1.9417475728155356,1.9417475728155356,increases_with_parameter,10
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,ggv_area_g2__20mps,area 20,0.5,1.0,1.5,8.929466666666666,9.0212,9.109733333333335,0.18026666666666813,0.18026666666666813,1.998255960034897,1.998255960034897,-1.0168639796627266,0.9813919803721705,increases_with_parameter,15
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_lateral_g__25mps,lat 25,0.5,1.0,1.5,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_accel_g__25mps,accel 25,0.5,1.0,1.5,1.0675000000000001,1.0675000000000001,1.0675000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,max_brake_g__25mps,brake 25,0.5,1.0,1.5,2.2399999999999998,2.28,2.3200000000000003,0.08000000000000052,0.08000000000000052,3.5087719298245843,3.5087719298245843,-1.7543859649122824,1.754385964912302,increases_with_parameter,10
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,ggv_area_g2__25mps,area 25,0.5,1.0,1.5,9.846400000000003,9.950933333333335,10.049066666666668,0.20266666666666566,0.20266666666666566,2.036659877800397,2.036659877800397,-1.050487726444412,0.986172151355985,increases_with_parameter,18
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,mean_max_lateral_g,mean lat,0.5,1.0,1.5,1.8026666666666666,1.8026666666666666,1.8026666666666666,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,mean_max_accel_g,mean accel,0.5,1.0,1.5,1.3265,1.3265,1.3265,0.0,0.0,0.0,0.0,0.0,0.0,flat,18
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,mean_max_brake_g,mean brake,0.5,1.0,1.5,1.8920000000000001,1.932,1.9760000000000002,0.08400000000000007,0.08400000000000007,4.347826086956526,4.347826086956526,-2.070393374741191,2.2774327122153344,increases_with_parameter,7
longitudinal_load_sensitivity_scale,longitudinal tire load sensitivity scale,tires,scale,mean_ggv_area_g2,mean area,0.5,1.0,1.5,8.087253333333333,8.17792,8.265173333333333,0.1779200000000003,0.1779200000000003,2.1756143371419663,2.1756143371419663,-1.1086763708457326,1.0669379662962337,increases_with_parameter,16
lateral_mu_scale,lateral tire peak scale,tires,scale,max_lateral_g__05mps,lat 5,0.9,1.0,1.1,1.4933333333333334,1.6,1.7066666666666668,0.21333333333333337,1.0666666666666664,13.333333333333334,13.333333333333334,-6.666666666666667,6.666666666666667,increases_with_parameter,2
lateral_mu_scale,lateral tire peak scale,tires,scale,max_accel_g__05mps,accel 5,0.9,1.0,1.1,1.4349999999999998,1.4349999999999998,1.4349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,max_brake_g__05mps,brake 5,0.9,1.0,1.1,1.6800000000000002,1.6800000000000002,1.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,ggv_area_g2__05mps,area 5,0.9,1.0,1.1,6.303733333333333,6.750266666666667,7.1576,0.8538666666666677,4.2693333333333365,12.649376814743137,12.649376814743137,-6.615047306773074,6.034329507970062,increases_with_parameter,3
lateral_mu_scale,lateral tire peak scale,tires,scale,max_lateral_g__10mps,lat 10,0.9,1.0,1.1,1.5466666666666666,1.6533333333333335,1.76,0.21333333333333337,1.0666666666666664,12.903225806451612,12.903225806451612,-6.45161290322582,6.451612903225794,increases_with_parameter,2
lateral_mu_scale,lateral tire peak scale,tires,scale,max_accel_g__10mps,accel 10,0.9,1.0,1.1,1.4175,1.4175,1.4175,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,max_brake_g__10mps,brake 10,0.9,1.0,1.1,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,ggv_area_g2__10mps,area 10,0.9,1.0,1.1,6.727866666666667,7.203333333333334,7.642666666666666,0.9147999999999987,4.573999999999992,12.699676075890773,12.699676075890773,-6.600647848218417,6.099028227672355,increases_with_parameter,3
lateral_mu_scale,lateral tire peak scale,tires,scale,max_lateral_g__15mps,lat 15,0.9,1.0,1.1,1.6533333333333335,1.76,1.866666666666667,0.21333333333333337,1.0666666666666664,12.121212121212123,12.121212121212123,-6.060606060606049,6.060606060606075,increases_with_parameter,2
lateral_mu_scale,lateral tire peak scale,tires,scale,max_accel_g__15mps,accel 15,0.9,1.0,1.1,1.3825,1.3825,1.3825,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,max_brake_g__15mps,brake 15,0.9,1.0,1.1,1.8800000000000001,1.8800000000000001,1.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,ggv_area_g2__15mps,area 15,0.9,1.0,1.1,7.4530666666666665,7.963866666666668,8.453333333333335,1.0002666666666684,5.00133333333334,12.560062950995349,12.560062950995349,-6.413969763431516,6.1460931875638325,increases_with_parameter,4
lateral_mu_scale,lateral tire peak scale,tires,scale,max_lateral_g__20mps,lat 20,0.9,1.0,1.1,1.76,1.9200000000000002,2.026666666666667,0.26666666666666683,1.3333333333333337,13.888888888888896,13.888888888888896,-8.33333333333334,5.555555555555555,increases_with_parameter,3
lateral_mu_scale,lateral tire peak scale,tires,scale,max_accel_g__20mps,accel 20,0.9,1.0,1.1,1.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,max_brake_g__20mps,brake 20,0.9,1.0,1.1,2.06,2.06,2.06,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,ggv_area_g2__20mps,area 20,0.9,1.0,1.1,8.435466666666667,9.0212,9.623733333333334,1.1882666666666672,5.9413333333333345,13.171935736561291,13.171935736561291,-6.492853870142926,6.6790818664183655,increases_with_parameter,4
lateral_mu_scale,lateral tire peak scale,tires,scale,max_lateral_g__25mps,lat 25,0.9,1.0,1.1,1.9200000000000002,2.08,2.2399999999999998,0.3199999999999996,1.5999999999999976,15.384615384615365,15.384615384615365,-7.692307692307689,7.692307692307677,increases_with_parameter,3
lateral_mu_scale,lateral tire peak scale,tires,scale,max_accel_g__25mps,accel 25,0.9,1.0,1.1,1.0675000000000001,1.0675000000000001,1.0675000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,max_brake_g__25mps,brake 25,0.9,1.0,1.1,2.28,2.28,2.28,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,ggv_area_g2__25mps,area 25,0.9,1.0,1.1,9.265466666666667,9.950933333333335,10.5396,1.2741333333333333,6.370666666666665,12.804159073855716,12.804159073855716,-6.8884660735341585,5.915693000321559,increases_with_parameter,5
lateral_mu_scale,lateral tire peak scale,tires,scale,mean_max_lateral_g,mean lat,0.9,1.0,1.1,1.6746666666666665,1.8026666666666666,1.9200000000000004,0.24533333333333385,1.2266666666666688,13.609467455621331,13.609467455621331,-7.100591715976337,6.508875739644993,increases_with_parameter,2
lateral_mu_scale,lateral tire peak scale,tires,scale,mean_max_accel_g,mean accel,0.9,1.0,1.1,1.3265,1.3265,1.3265,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,mean_max_brake_g,mean brake,0.9,1.0,1.1,1.932,1.932,1.932,0.0,0.0,0.0,0.0,0.0,0.0,flat,19
lateral_mu_scale,lateral tire peak scale,tires,scale,mean_ggv_area_g2,mean area,0.9,1.0,1.1,7.63712,8.17792,8.683386666666667,1.046266666666667,5.231333333333333,12.79379923827412,12.79379923827412,-6.612928470809202,6.180870767464917,increases_with_parameter,3
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_lateral_g__05mps,lat 5,0.5,1.0,1.5,1.5466666666666666,1.6,1.6,0.053333333333333455,0.053333333333333455,3.3333333333333406,3.3333333333333406,-3.3333333333333406,0.0,increases_with_parameter,8
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_accel_g__05mps,accel 5,0.5,1.0,1.5,1.4349999999999998,1.4349999999999998,1.4349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_brake_g__05mps,brake 5,0.5,1.0,1.5,1.6800000000000002,1.6800000000000002,1.6800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,ggv_area_g2__05mps,area 5,0.5,1.0,1.5,6.582133333333334,6.750266666666667,6.860799999999999,0.2786666666666653,0.2786666666666653,4.128231971082603,4.128231971082603,-2.4907657969067776,1.6374661741758259,increases_with_parameter,9
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_lateral_g__10mps,lat 10,0.5,1.0,1.5,1.6,1.6533333333333335,1.6533333333333335,0.053333333333333455,0.053333333333333455,3.22580645161291,3.22580645161291,-3.22580645161291,0.0,increases_with_parameter,6
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_accel_g__10mps,accel 10,0.5,1.0,1.5,1.4175,1.4175,1.4175,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_brake_g__10mps,brake 10,0.5,1.0,1.5,1.76,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,ggv_area_g2__10mps,area 10,0.5,1.0,1.5,7.023466666666667,7.203333333333334,7.318133333333333,0.2946666666666662,0.2946666666666662,4.0906987505784285,4.0906987505784285,-2.496992133271642,1.593706617306787,increases_with_parameter,10
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_lateral_g__15mps,lat 15,0.5,1.0,1.5,1.7066666666666668,1.76,1.76,0.05333333333333323,0.05333333333333323,3.0303030303030245,3.0303030303030245,-3.0303030303030245,0.0,increases_with_parameter,8
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_accel_g__15mps,accel 15,0.5,1.0,1.5,1.3825,1.3825,1.3825,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_brake_g__15mps,brake 15,0.5,1.0,1.5,1.8800000000000001,1.8800000000000001,1.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,ggv_area_g2__15mps,area 15,0.5,1.0,1.5,7.7901333333333325,7.963866666666668,8.095866666666668,0.3057333333333352,0.3057333333333352,3.8390061779035536,3.8390061779035536,-2.181519864722356,1.6574863131811974,increases_with_parameter,11
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_lateral_g__20mps,lat 20,0.5,1.0,1.5,1.866666666666667,1.9200000000000002,1.9200000000000002,0.05333333333333323,0.05333333333333323,2.7777777777777724,2.7777777777777724,-2.7777777777777724,0.0,increases_with_parameter,8
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_accel_g__20mps,accel 20,0.5,1.0,1.5,1.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_brake_g__20mps,brake 20,0.5,1.0,1.5,2.06,2.06,2.06,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,ggv_area_g2__20mps,area 20,0.5,1.0,1.5,8.898000000000001,9.0212,9.201866666666666,0.3038666666666643,0.3038666666666643,3.3683619326327348,3.3683619326327348,-1.3656719726865478,2.0026899599461867,increases_with_parameter,13
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_lateral_g__25mps,lat 25,0.5,1.0,1.5,2.08,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_accel_g__25mps,accel 25,0.5,1.0,1.5,1.0675000000000001,1.0675000000000001,1.0675000000000001,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,max_brake_g__25mps,brake 25,0.5,1.0,1.5,2.28,2.28,2.28,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,ggv_area_g2__25mps,area 25,0.5,1.0,1.5,9.837733333333334,9.950933333333335,10.065066666666667,0.22733333333333228,0.22733333333333228,2.2845428234537355,2.2845428234537355,-1.1375817343766832,1.146961089077052,increases_with_parameter,15
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,mean_max_lateral_g,mean lat,0.5,1.0,1.5,1.7600000000000002,1.8026666666666666,1.8026666666666666,0.04266666666666641,0.04266666666666641,2.3668639053254297,2.3668639053254297,-2.3668639053254297,0.0,increases_with_parameter,7
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,mean_max_accel_g,mean accel,0.5,1.0,1.5,1.3265,1.3265,1.3265,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,mean_max_brake_g,mean brake,0.5,1.0,1.5,1.932,1.932,1.932,0.0,0.0,0.0,0.0,0.0,0.0,flat,20
lateral_load_sensitivity_scale,lateral tire load sensitivity scale,tires,scale,mean_ggv_area_g2,mean area,0.5,1.0,1.5,8.026293333333333,8.17792,8.308346666666667,0.2820533333333337,0.2820533333333337,3.448961757186836,3.448961757186836,-1.854098189596707,1.594863567590129,increases_with_parameter,13
